timestamp_utc,tipo_arb,topic,mercado_a_id,mercado_b_id,pregunta_a,pregunta_b,umbral_a,umbral_b,price_yes_a,price_yes_b,tipo_cadena,relacion,coste_arb,profit_bruto,profit_neto,accionable,liq_min,fecha,dependencia,posicion,payoff,similitud,llm_flag,llm_razon,AVISO
2026-07-12T23:56:35+00:00,RULE_DEPENDENCY,crypto,1028588,690691,Pacifica FDV above $300M one day after launch?,Will Pacifica launch a token by September 30 2026?,300000000.0,,0.22,0.075,A_implica_B,A_implica_B,0.86,14.0,12.0,True,5699.0,2027-01-01,'Pacifica FDV above $300M one day after launch?' implica lanzamiento de pacifica → P(lanza)=0.075 ≥ P(FDV>X)=0.220 debe cumplirse,BUY_NO_FDV(0.780) + BUY_YES_LAUNCH(0.075) — FDV implica lanzamiento,profit_neto=12.0%,0.9,False,'Pacifica FDV above $300M one day after launch?' implica lanzamiento de pacifica → P(lanza)=0.075 ≥ P(FDV>X)=0.220 debe cumplirse,SOLO OBSERVACION — verificar resolución y liquidez
2026-07-12T23:56:35+00:00,RULE_DEPENDENCY,crypto,2831102,690631,Ostium FDV above $50M one day after launch?,"Will Ostium launch a token by December 31, 2026?",50000000.0,,0.545,0.47,A_implica_B,A_implica_B,0.935,6.5,4.5,True,5946.0,2027-01-01,'Ostium FDV above $50M one day after launch?' implica lanzamiento de ostium → P(lanza)=0.470 ≥ P(FDV>X)=0.545 debe cumplirse,BUY_NO_FDV(0.455) + BUY_YES_LAUNCH(0.470) — FDV implica lanzamiento,profit_neto=4.5%,0.9,False,'Ostium FDV above $50M one day after launch?' implica lanzamiento de ostium → P(lanza)=0.470 ≥ P(FDV>X)=0.545 debe cumplirse,SOLO OBSERVACION — verificar resolución y liquidez
2026-07-12T23:56:35+00:00,RULE_DEPENDENCY,crypto,2100453,1356655,Metamask FDV above $100M one day after launch?,"Will MetaMask launch a token by December 31, 2026?",100000000.0,,0.245,0.19,A_implica_B,A_implica_B,0.955,4.5,2.5,True,6242.0,2027-01-01,'Metamask FDV above $100M one day after launch?' implica lanzamiento de metamask → P(lanza)=0.190 ≥ P(FDV>X)=0.245 debe cumplirse,BUY_NO_FDV(0.755) + BUY_YES_LAUNCH(0.190) — FDV implica lanzamiento,profit_neto=2.5%,0.9,False,'Metamask FDV above $100M one day after launch?' implica lanzamiento de metamask → P(lanza)=0.190 ≥ P(FDV>X)=0.245 debe cumplirse,SOLO OBSERVACION — verificar resolución y liquidez
2026-07-12T23:56:35+00:00,RULE_DEPENDENCY,crypto,716650,690691,Pacifica FDV above $500M one day after launch?,Will Pacifica launch a token by September 30 2026?,500000000.0,,0.11,0.075,A_implica_B,A_implica_B,0.97,3.0,1.0,True,5699.0,2027-01-01,'Pacifica FDV above $500M one day after launch?' implica lanzamiento de pacifica → P(lanza)=0.075 ≥ P(FDV>X)=0.110 debe cumplirse,BUY_NO_FDV(0.890) + BUY_YES_LAUNCH(0.075) — FDV implica lanzamiento,profit_neto=1.0%,0.9,False,'Pacifica FDV above $500M one day after launch?' implica lanzamiento de pacifica → P(lanza)=0.075 ≥ P(FDV>X)=0.110 debe cumplirse,SOLO OBSERVACION — verificar resolución y liquidez
2026-07-12T23:56:35+00:00,MONOTONICITY,crypto,676517,676518,StandX FDV above $800M one day after launch?,StandX FDV above $1B one day after launch?,800000000.0,1000000000.0,0.185,0.195,above_up,a_implica_b,0.995,0.5,-1.5,False,11033.0,2027-01-01,Si 'StandX FDV above $800M one day after launch?' → entonces 'StandX FDV above $1B one day after launch?',BUY_YES mercado_a (0.185) + BUY_NO mercado_b (0.805),min -1.5%  max 98.5%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-07-12T23:56:35+00:00,MONOTONICITY,crypto,1535122,1535123,Opensea FDV above $100M one day after launch?,Opensea FDV above $100M one day after launch?,100000000.0,100000000.0,0.265,0.274,above_up,a_implica_b,0.996,0.4,-1.6,False,8124.0,2027-01-01,Si 'Opensea FDV above $100M one day after launch?' → entonces 'Opensea FDV above $100M one day after launch?',BUY_YES mercado_a (0.265) + BUY_NO mercado_b (0.726),min -1.6%  max 98.4%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-07-12T23:56:35+00:00,MONOTONICITY,crypto,701569,701568,"Will Solana reach $240 by December 31, 2026?","Will Solana reach $260 by December 31, 2026?",240.0,260.0,0.04,0.0435,above_up,a_implica_b,0.9985,0.15,-1.85,False,16940.0,2027-01-01,"Si 'Will Solana reach $240 by December 31, 2026?' → entonces 'Will Solana reach $260 by December 31, 2026?'",BUY_YES mercado_a (0.040) + BUY_NO mercado_b (0.957),min -1.9%  max 98.2%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-07-12T23:56:35+00:00,RULE_DEPENDENCY,crypto,704247,700021,Ventuals FDV above $500M one day after launch?,Will Ventuals launch a token by December 31 2026?,500000000.0,,0.0505,0.0405,A_implica_B,A_implica_B,0.9985,0.15,-1.85,False,5337.0,2027-01-01,'Ventuals FDV above $500M one day after launch?' implica lanzamiento de ventuals → P(lanza)=0.041 ≥ P(FDV>X)=0.051 debe cumplirse,BUY_NO_FDV(0.950) + BUY_YES_LAUNCH(0.041) — FDV implica lanzamiento,profit_neto=-1.9%,0.9,False,'Ventuals FDV above $500M one day after launch?' implica lanzamiento de ventuals → P(lanza)=0.041 ≥ P(FDV>X)=0.051 debe cumplirse,SOLO OBSERVACION — verificar resolución y liquidez
2026-07-12T23:56:35+00:00,MONOTONICITY,crypto,716907,716908,Felix Protocol FDV above $800M one day after launch?,Felix Protocol FDV above $1B one day after launch?,800000000.0,1000000000.0,0.042,0.0495,above_up,a_implica_b,1.0005,-0.05,-2.05,False,5450.0,2027-01-01,Si 'Felix Protocol FDV above $800M one day after launc' → entonces 'Felix Protocol FDV above $1B one day after launch?',BUY_YES mercado_a (0.042) + BUY_NO mercado_b (0.951),min -2.0%  max 98.0%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-07-12T23:56:35+00:00,MONOTONICITY,other,701840,701839,"Will Zcash reach $1000 by December 31, 2026?","Will Zcash reach $1100 by December 31, 2026?",1000.0,1100.0,0.08,0.085,above_up,a_implica_b,1.005,-0.5,-2.5,False,5309.0,2027-01-01,"Si 'Will Zcash reach $1000 by December 31, 2026?' → entonces 'Will Zcash reach $1100 by December 31, 2026?'",BUY_YES mercado_a (0.080) + BUY_NO mercado_b (0.915),min -2.5%  max 97.5%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
