timestamp_utc,activo,marco,slug,market_id,condition_id,ts_end,offset_s,chainlink_price,chainlink_ref_open,chainlink_direccion_implicita,ask_yes,ask_no,bid_yes,bid_no,outcome_real,acierto_direccion_implicita
2026-09-02T23:59:59.752+00:00,ETH,15min,eth-updown-15m-1788392700,4092970,0x7379a922dcaff8b8060ac1ead4295e515f3d3778ef99e5225723ebd6c529cf26,1788393600,-2,2391.1763639120136,2383.326023221204,Up,,0.001,0.999,,Up,1
2026-09-02T23:59:59.950+00:00,ETH,15min,eth-updown-15m-1788392700,4092970,0x7379a922dcaff8b8060ac1ead4295e515f3d3778ef99e5225723ebd6c529cf26,1788393600,-1,2391.1733204933066,2383.326023221204,Up,,0.001,0.999,,Up,1
2026-09-03T00:00:00.518+00:00,ETH,15min,eth-updown-15m-1788392700,4092970,0x7379a922dcaff8b8060ac1ead4295e515f3d3778ef99e5225723ebd6c529cf26,1788393600,0,2391.0382049173027,2383.326023221204,Up,,0.001,0.999,,Up,1
2026-09-03T00:00:01.379+00:00,ETH,15min,eth-updown-15m-1788392700,4092970,0x7379a922dcaff8b8060ac1ead4295e515f3d3778ef99e5225723ebd6c529cf26,1788393600,1,2391.0268364284348,2383.326023221204,Up,,0.001,0.999,,Up,1
2026-09-03T00:00:10.825+00:00,ETH,15min,eth-updown-15m-1788392700,4092970,0x7379a922dcaff8b8060ac1ead4295e515f3d3778ef99e5225723ebd6c529cf26,1788393600,2,2390.949082812332,2383.326023221204,Up,,0.001,0.999,,Up,1
2026-09-03T00:00:16.504+00:00,ETH,15min,eth-updown-15m-1788392700,4092970,0x7379a922dcaff8b8060ac1ead4295e515f3d3778ef99e5225723ebd6c529cf26,1788393600,3,2390.764325024136,2383.326023221204,Up,,0.001,0.999,,Up,1
2026-09-03T00:00:21.811+00:00,ETH,15min,eth-updown-15m-1788392700,4092970,0x7379a922dcaff8b8060ac1ead4295e515f3d3778ef99e5225723ebd6c529cf26,1788393600,4,2390.516527745,2383.326023221204,Up,,0.001,0.999,,Up,1
2026-09-03T00:00:28.850+00:00,ETH,15min,eth-updown-15m-1788392700,4092970,0x7379a922dcaff8b8060ac1ead4295e515f3d3778ef99e5225723ebd6c529cf26,1788393600,5,2390.324909710855,2383.326023221204,Up,,0.001,0.999,,Up,1
2026-09-03T00:00:31.774+00:00,ETH,15min,eth-updown-15m-1788392700,4092970,0x7379a922dcaff8b8060ac1ead4295e515f3d3778ef99e5225723ebd6c529cf26,1788393600,6,2390.721601755,2383.326023221204,Up,,0.001,0.999,,Up,1
2026-09-03T00:00:33.670+00:00,ETH,15min,eth-updown-15m-1788392700,4092970,0x7379a922dcaff8b8060ac1ead4295e515f3d3778ef99e5225723ebd6c529cf26,1788393600,8,2390.6853978131294,2383.326023221204,Up,,0.001,0.999,,Up,1
2026-09-02T23:59:59.203+00:00,BTC,240min,btc-updown-4h-1788379200,4070325,0x0f9175b9049d95c895cb100ef6aa6a1358fb4137618b2e8c11b41777b56a2fbe,1788393600,-2,77310.33720766866,77306.766052915,Up,0.73,0.338,0.662,0.27,Up,1
2026-09-02T23:59:59.601+00:00,BTC,240min,btc-updown-4h-1788379200,4070325,0x0f9175b9049d95c895cb100ef6aa6a1358fb4137618b2e8c11b41777b56a2fbe,1788393600,-1,77310.33720766866,77306.766052915,Up,0.73,0.338,0.662,0.27,Up,1
2026-09-03T00:00:01.022+00:00,BTC,240min,btc-updown-4h-1788379200,4070325,0x0f9175b9049d95c895cb100ef6aa6a1358fb4137618b2e8c11b41777b56a2fbe,1788393600,0,77306.72743082965,77306.766052915,Down,0.73,0.338,0.662,0.27,Up,0
2026-09-03T00:00:01.865+00:00,BTC,240min,btc-updown-4h-1788379200,4070325,0x0f9175b9049d95c895cb100ef6aa6a1358fb4137618b2e8c11b41777b56a2fbe,1788393600,1,77306.04149695144,77306.766052915,Down,0.73,0.3,0.662,0.27,Up,0
2026-09-03T00:00:12.064+00:00,BTC,240min,btc-updown-4h-1788379200,4070325,0x0f9175b9049d95c895cb100ef6aa6a1358fb4137618b2e8c11b41777b56a2fbe,1788393600,2,77305.60007151501,77306.766052915,Down,,0.001,0.999,,Up,0
2026-09-03T00:00:17.459+00:00,BTC,240min,btc-updown-4h-1788379200,4070325,0x0f9175b9049d95c895cb100ef6aa6a1358fb4137618b2e8c11b41777b56a2fbe,1788393600,3,77295.47065424448,77306.766052915,Down,,0.001,0.999,,Up,0
2026-09-03T00:00:22.822+00:00,BTC,240min,btc-updown-4h-1788379200,4070325,0x0f9175b9049d95c895cb100ef6aa6a1358fb4137618b2e8c11b41777b56a2fbe,1788393600,4,77284.1619922971,77306.766052915,Down,,0.001,0.999,,Up,0
2026-09-03T00:00:29.018+00:00,BTC,240min,btc-updown-4h-1788379200,4070325,0x0f9175b9049d95c895cb100ef6aa6a1358fb4137618b2e8c11b41777b56a2fbe,1788393600,5,77283.08930072018,77306.766052915,Down,,0.001,0.999,,Up,0
2026-09-03T00:00:32.132+00:00,BTC,240min,btc-updown-4h-1788379200,4070325,0x0f9175b9049d95c895cb100ef6aa6a1358fb4137618b2e8c11b41777b56a2fbe,1788393600,6,77287.55357061469,77306.766052915,Down,,0.001,0.999,,Up,0
2026-09-03T00:00:34.053+00:00,BTC,240min,btc-updown-4h-1788379200,4070325,0x0f9175b9049d95c895cb100ef6aa6a1358fb4137618b2e8c11b41777b56a2fbe,1788393600,8,77287.58403288123,77306.766052915,Down,,0.001,0.999,,Up,0
2026-09-02T23:59:59.151+00:00,XRP,5min,xrp-updown-5m-1788393300,4093767,0xcf27b2c458459fd92f446be9e24ede5dd8552e14a40910656e3c4f11bd9fc74b,1788393600,-2,1.3507710742633845,1.3490238994131343,Up,,0.01,0.99,,Up,1
2026-09-02T23:59:59.666+00:00,XRP,5min,xrp-updown-5m-1788393300,4093767,0xcf27b2c458459fd92f446be9e24ede5dd8552e14a40910656e3c4f11bd9fc74b,1788393600,-1,1.3507710742633845,1.3490238994131343,Up,,0.01,0.99,,Up,1
2026-09-03T00:00:01.114+00:00,XRP,5min,xrp-updown-5m-1788393300,4093767,0xcf27b2c458459fd92f446be9e24ede5dd8552e14a40910656e3c4f11bd9fc74b,1788393600,0,1.3506736703059148,1.3490238994131343,Up,,0.01,0.99,,Up,1
2026-09-03T00:00:01.400+00:00,XRP,5min,xrp-updown-5m-1788393300,4093767,0xcf27b2c458459fd92f446be9e24ede5dd8552e14a40910656e3c4f11bd9fc74b,1788393600,1,1.3505945139549984,1.3490238994131343,Up,,0.01,0.99,,Up,1
2026-09-03T00:00:11.566+00:00,XRP,5min,xrp-updown-5m-1788393300,4093767,0xcf27b2c458459fd92f446be9e24ede5dd8552e14a40910656e3c4f11bd9fc74b,1788393600,2,1.3505911007472078,1.3490238994131343,Up,,0.01,0.99,,Up,1
2026-09-03T00:00:17.007+00:00,XRP,5min,xrp-updown-5m-1788393300,4093767,0xcf27b2c458459fd92f446be9e24ede5dd8552e14a40910656e3c4f11bd9fc74b,1788393600,3,1.3498828063658694,1.3490238994131343,Up,,0.01,0.99,,Up,1
2026-09-03T00:00:21.890+00:00,XRP,5min,xrp-updown-5m-1788393300,4093767,0xcf27b2c458459fd92f446be9e24ede5dd8552e14a40910656e3c4f11bd9fc74b,1788393600,4,1.3497571378883855,1.3490238994131343,Up,,0.01,0.99,,Up,1
2026-09-03T00:00:28.981+00:00,XRP,5min,xrp-updown-5m-1788393300,4093767,0xcf27b2c458459fd92f446be9e24ede5dd8552e14a40910656e3c4f11bd9fc74b,1788393600,5,1.3493985611801778,1.3490238994131343,Up,,0.01,0.99,,Up,1
2026-09-03T00:00:32.056+00:00,XRP,5min,xrp-updown-5m-1788393300,4093767,0xcf27b2c458459fd92f446be9e24ede5dd8552e14a40910656e3c4f11bd9fc74b,1788393600,6,1.3496687728612935,1.3490238994131343,Up,,0.01,0.99,,Up,1
2026-09-03T00:00:34.054+00:00,XRP,5min,xrp-updown-5m-1788393300,4093767,0xcf27b2c458459fd92f446be9e24ede5dd8552e14a40910656e3c4f11bd9fc74b,1788393600,8,1.349612662192965,1.3490238994131343,Up,,0.01,0.99,,Up,1
2026-09-02T23:59:59.899+00:00,BNB,240min,bnb-updown-4h-1788379200,4070318,0xa99c50b92a248c1f21d781716b3a6bd0d8122adffa3ea98a69252e267ffcf917,1788393600,-2,688.3379592444695,686.269808511462,Up,0.999,0.02,0.98,0.001,Up,1
2026-09-03T00:00:00.511+00:00,BNB,240min,bnb-updown-4h-1788379200,4070318,0xa99c50b92a248c1f21d781716b3a6bd0d8122adffa3ea98a69252e267ffcf917,1788393600,-1,688.3322031526386,686.269808511462,Up,0.999,0.02,0.98,0.001,Up,1
2026-09-03T00:00:01.048+00:00,BNB,240min,bnb-updown-4h-1788379200,4070318,0xa99c50b92a248c1f21d781716b3a6bd0d8122adffa3ea98a69252e267ffcf917,1788393600,0,688.3322031526386,686.269808511462,Up,0.999,0.02,0.98,0.001,Up,1
2026-09-03T00:00:01.958+00:00,BNB,240min,bnb-updown-4h-1788379200,4070318,0xa99c50b92a248c1f21d781716b3a6bd0d8122adffa3ea98a69252e267ffcf917,1788393600,1,688.3322031526386,686.269808511462,Up,,0.001,0.999,,Up,1
2026-09-03T00:00:12.279+00:00,BNB,240min,bnb-updown-4h-1788379200,4070318,0xa99c50b92a248c1f21d781716b3a6bd0d8122adffa3ea98a69252e267ffcf917,1788393600,2,688.3322031526386,686.269808511462,Up,,0.001,0.999,,Up,1
2026-09-03T00:00:17.433+00:00,BNB,240min,bnb-updown-4h-1788379200,4070318,0xa99c50b92a248c1f21d781716b3a6bd0d8122adffa3ea98a69252e267ffcf917,1788393600,3,688.5083896797984,686.269808511462,Up,,0.001,0.999,,Up,1
2026-09-03T00:00:22.954+00:00,BNB,240min,bnb-updown-4h-1788379200,4070318,0xa99c50b92a248c1f21d781716b3a6bd0d8122adffa3ea98a69252e267ffcf917,1788393600,4,688.4173152661815,686.269808511462,Up,,0.001,0.999,,Up,1
2026-09-03T00:00:29.257+00:00,BNB,240min,bnb-updown-4h-1788379200,4070318,0xa99c50b92a248c1f21d781716b3a6bd0d8122adffa3ea98a69252e267ffcf917,1788393600,5,688.3982304231774,686.269808511462,Up,,0.001,0.999,,Up,1
2026-09-03T00:00:32.332+00:00,BNB,240min,bnb-updown-4h-1788379200,4070318,0xa99c50b92a248c1f21d781716b3a6bd0d8122adffa3ea98a69252e267ffcf917,1788393600,6,688.4674558969886,686.269808511462,Up,,0.001,0.999,,Up,1
2026-09-03T00:00:34.259+00:00,BNB,240min,bnb-updown-4h-1788379200,4070318,0xa99c50b92a248c1f21d781716b3a6bd0d8122adffa3ea98a69252e267ffcf917,1788393600,8,688.4530143343461,686.269808511462,Up,,0.001,0.999,,Up,1
2026-09-02T23:59:59.557+00:00,SOL,5min,sol-updown-5m-1788393300,4093766,0x00d806cae038478e1988da44bff9a79256885a12846d6e2ac832dda868bee4d3,1788393600,-2,100.41791968753552,100.34974153860034,Up,,0.01,0.99,,Up,1
2026-09-02T23:59:59.864+00:00,SOL,5min,sol-updown-5m-1788393300,4093766,0x00d806cae038478e1988da44bff9a79256885a12846d6e2ac832dda868bee4d3,1788393600,-1,100.41473855119446,100.34974153860034,Up,,0.01,0.99,,Up,1
2026-09-03T00:00:00.918+00:00,SOL,5min,sol-updown-5m-1788393300,4093766,0x00d806cae038478e1988da44bff9a79256885a12846d6e2ac832dda868bee4d3,1788393600,0,100.4008068805049,100.34974153860034,Up,,0.01,0.99,,Up,1
2026-09-03T00:00:02.696+00:00,SOL,5min,sol-updown-5m-1788393300,4093766,0x00d806cae038478e1988da44bff9a79256885a12846d6e2ac832dda868bee4d3,1788393600,1,100.39703737473427,100.34974153860034,Up,,0.01,0.99,,Up,1
2026-09-03T00:00:12.774+00:00,SOL,5min,sol-updown-5m-1788393300,4093766,0x00d806cae038478e1988da44bff9a79256885a12846d6e2ac832dda868bee4d3,1788393600,2,100.39653032652677,100.34974153860034,Up,,0.01,0.99,,Up,1
2026-09-03T00:00:18.931+00:00,SOL,5min,sol-updown-5m-1788393300,4093766,0x00d806cae038478e1988da44bff9a79256885a12846d6e2ac832dda868bee4d3,1788393600,3,100.34326791905045,100.34974153860034,Down,,0.01,0.99,,Up,0
