timestamp_utc,slug,market_id,condition_id,activo,marco,end_date,restante_s_objetivo,restante_s_real,precio_yes,lado_favorito,best_ask_favorito,ask_usd_le5c,best_bid_favorito,profundidad_favorito_usd,n_niveles_favorito,outcome_real,favorito_gano
2026-09-10T00:01:00+00:00,sol-updown-5m-1788998400,4393863,0xaf34d3a72e875f425970153b5ac0f22ab8c2072318a482912a9bb1edaac9da9b,SOL,5min,2026-09-10T00:05:00+00:00,240,239.7,0.5,Up,0.44,205.98,0.43,15355.99,56,Down,0
2026-09-10T00:02:00+00:00,eth-updown-5m-1788998400,4393884,0xe7b74f61e8e3cd18bfa7e0cf0a025bdd9e3ed68eda8aa10d8c42d8398c5cc76d,ETH,5min,2026-09-10T00:05:00+00:00,180,179.4,0.495,Down,0.35,68.86,0.32,14177.75,65,Up,0
2026-09-10T00:02:00+00:00,xrp-updown-15m-1788998400,4393855,0xb146330faa3b67e4eb5fa196358948ff83f676ce3d5af4a733e2288c9ffdde6e,XRP,15min,2026-09-10T00:15:00+00:00,780,779.3,0.465,Down,0.49,195.65,0.47,5866.04,32,Down,1
2026-09-10T00:06:00+00:00,sol-updown-5m-1788998700,4393915,0xf2128235644df27ac293696d5231a62d564dedae72a2bba9a90f212bea0aa8d7,SOL,5min,2026-09-10T00:10:00+00:00,240,239.8,0.585,Up,0.53,286.93,0.52,14992.45,47,Down,0
2026-09-10T00:07:00+00:00,eth-updown-5m-1788998700,4393916,0x3fe849f10961e2f69251fd0f2d627b7a5e2916e9ad6361091c2c765921664f95,ETH,5min,2026-09-10T00:10:00+00:00,180,179.6,0.495,Down,0.5,276.98,0.48,13535.36,50,Down,1
2026-09-10T00:07:00+00:00,sol-updown-15m-1788998400,4393878,0x638c8c68a9e36d818fdfdba508fe5049a3476d722a67828b5fbed095ebc8426e,SOL,15min,2026-09-10T00:15:00+00:00,480,479.5,0.41,Down,0.78,937.2,0.74,2277.54,22,Down,1
2026-09-10T00:10:00+00:00,eth-updown-15m-1788998400,4393864,0x62016677dd90167b0505d4716d98dde9d34469102ba9a5d71dc6bd23693b36fc,ETH,15min,2026-09-10T00:15:00+00:00,300,299.8,0.67,Up,0.68,1378.39,0.66,4139.8,32,Up,1
2026-09-10T00:11:00+00:00,sol-updown-5m-1788999000,4393937,0xfb6082828883e23203ebd03f2a7611129036f56b2ea28e4502ef4b4b6d66af73,SOL,5min,2026-09-10T00:15:00+00:00,240,239.7,0.495,Down,0.2,81.25,0.17,6600.74,80,Up,0
2026-09-10T00:12:00+00:00,eth-updown-5m-1788999000,4393930,0xb6b0e0273cc4ea4723211b20212f6071a31c9467d1102e307aa8a05c7413eb19,ETH,5min,2026-09-10T00:15:00+00:00,180,179.9,0.475,Down,0.16,26.19,0.15,13718.03,84,Up,0
2026-09-10T00:14:00+00:00,btc-updown-15m-1788998400,4393874,0xebb17201d44c410278759b7f6532ba9fdfb8b31e6e75e52d078ffa6682cd9d42,BTC,15min,2026-09-10T00:15:00+00:00,60,59.8,0.695,Up,0.06,29.74,0.04,8608.0,91,Up,1
2026-09-10T00:16:00+00:00,sol-updown-5m-1788999300,4393950,0x8fde23da10fa1186b580b561be4fbd58db51ebb38bf44429a76049e702d6d1d4,SOL,5min,2026-09-10T00:20:00+00:00,240,239.9,0.5,Up,0.32,165.86,0.31,15300.11,68,Down,0
2026-09-10T00:17:00+00:00,eth-updown-5m-1788999300,4393960,0x0ede8f54999f14fcb6d184f5f8c22c5901f04ce9a4256369545e93f6d1249b2d,ETH,5min,2026-09-10T00:20:00+00:00,180,179.4,0.495,Down,0.63,97.21,0.62,12905.77,35,Down,1
2026-09-10T00:17:00+00:00,xrp-updown-15m-1788999300,4393957,0x6a9cbbb20174b0bbfaeb5162a2b1148732dd842f342442a648c0b38029f51898,XRP,15min,2026-09-10T00:30:00+00:00,780,779.3,0.43,Down,0.58,199.31,0.57,7385.44,31,Down,1
2026-09-10T00:21:00+00:00,sol-updown-5m-1788999600,4393975,0x434ac5b043326fd12a21c84586bc2fca89ee4e71f72ad3f130d651753214df88,SOL,5min,2026-09-10T00:25:00+00:00,240,239.9,0.505,Up,0.27,145.81,0.26,14568.63,73,Up,1
2026-09-10T00:22:00+00:00,eth-updown-5m-1788999600,4393969,0x6ce4f68c69e9a2b8b5e227eab16b81ca9f182c1c574ba74ec93d75e1f971d02c,ETH,5min,2026-09-10T00:25:00+00:00,180,179.7,0.495,Down,0.51,233.2,0.5,13334.58,49,Up,0
2026-09-10T00:22:00+00:00,sol-updown-15m-1788999300,4393954,0xbaeef5d8805ac1ad34f3bec46f8fa5391fffcb58f270698d9ea4d55d99e9b25f,SOL,15min,2026-09-10T00:30:00+00:00,480,479.6,0.15,Down,0.86,686.05,0.84,2710.36,14,Down,1
2026-09-10T00:25:00+00:00,eth-updown-15m-1788999300,4393961,0x2d7df0527357d65d57b64c681e831babea1fa4ee7b20a8f440b4a2f204d2a4a7,ETH,15min,2026-09-10T00:30:00+00:00,300,299.8,0.19,Down,0.64,1399.11,0.63,4653.14,36,Up,0
2026-09-10T00:26:00+00:00,sol-updown-5m-1788999900,4394023,0x0ac5ce519861276fdd477ad4354ad8b4e14e7ccd8b3d6a8724edb9ab2ab70cbf,SOL,5min,2026-09-10T00:30:00+00:00,240,239.7,0.505,Up,0.11,58.82,0.1,15157.0,89,Down,0
2026-09-10T00:27:00+00:00,eth-updown-5m-1788999900,4394027,0xe20a330a08ad4a3ec50118218b4fa043333087175c7d92ffc51e8b11a615c960,ETH,5min,2026-09-10T00:30:00+00:00,180,179.9,0.18,Down,0.84,220.32,0.82,11407.75,16,Up,0
2026-09-10T00:29:00+00:00,btc-updown-15m-1788999300,4393964,0x1cfffcda6eebcd4653c4e556e6bc712c6ce6a2c4a784fc6da347c32ac4d186cf,BTC,15min,2026-09-10T00:30:00+00:00,60,59.9,0.555,Up,0.55,8.35,0.54,85993.07,23,Up,1
2026-09-10T00:31:00+00:00,sol-updown-5m-1789000200,4394046,0x80f95674e5771916e61e080a729128107f3260d3a979522d87d5eda05f850586,SOL,5min,2026-09-10T00:35:00+00:00,240,239.9,0.5,Up,0.31,154.0,0.3,15204.24,69,Down,0
