2026-07-30T23:59:58.213+00:00,BNB,15min,bnb-updown-15m-1785455100,3214456,0x6278dfa6517e4af0a78dd13dc5c66b49d9e14dcf826338e53b09005dfe70e3a1,1785456000,-2,591.4851220816021,591.9817799423574,Down,0.01,,,0.99,,
2026-07-30T23:59:59.218+00:00,BNB,15min,bnb-updown-15m-1785455100,3214456,0x6278dfa6517e4af0a78dd13dc5c66b49d9e14dcf826338e53b09005dfe70e3a1,1785456000,-1,591.4905037515502,591.9817799423574,Down,0.01,,,0.99,,
2026-07-31T00:00:00.199+00:00,BNB,15min,bnb-updown-15m-1785455100,3214456,0x6278dfa6517e4af0a78dd13dc5c66b49d9e14dcf826338e53b09005dfe70e3a1,1785456000,0,591.4888380991287,591.9817799423574,Down,0.01,,,0.99,,
2026-07-31T00:00:01.230+00:00,BNB,15min,bnb-updown-15m-1785455100,3214456,0x6278dfa6517e4af0a78dd13dc5c66b49d9e14dcf826338e53b09005dfe70e3a1,1785456000,1,591.4890606633115,591.9817799423574,Down,0.01,,,0.99,,
2026-07-31T00:00:02.700+00:00,BNB,15min,bnb-updown-15m-1785455100,3214456,0x6278dfa6517e4af0a78dd13dc5c66b49d9e14dcf826338e53b09005dfe70e3a1,1785456000,2,591.4888579128522,591.9817799423574,Down,0.01,,,0.99,,
2026-07-31T00:00:03.401+00:00,BNB,15min,bnb-updown-15m-1785455100,3214456,0x6278dfa6517e4af0a78dd13dc5c66b49d9e14dcf826338e53b09005dfe70e3a1,1785456000,3,591.4869208090408,591.9817799423574,Down,0.01,,,0.99,,
2026-07-31T00:00:04.394+00:00,BNB,15min,bnb-updown-15m-1785455100,3214456,0x6278dfa6517e4af0a78dd13dc5c66b49d9e14dcf826338e53b09005dfe70e3a1,1785456000,4,591.5692752150131,591.9817799423574,Down,0.01,,,0.99,,
2026-07-31T00:00:05.257+00:00,BNB,15min,bnb-updown-15m-1785455100,3214456,0x6278dfa6517e4af0a78dd13dc5c66b49d9e14dcf826338e53b09005dfe70e3a1,1785456000,5,591.5778058517767,591.9817799423574,Down,0.01,,,0.99,,
2026-07-31T00:00:06.352+00:00,BNB,15min,bnb-updown-15m-1785455100,3214456,0x6278dfa6517e4af0a78dd13dc5c66b49d9e14dcf826338e53b09005dfe70e3a1,1785456000,6,591.5777603116533,591.9817799423574,Down,0.01,,,0.99,,
2026-07-31T00:00:08.228+00:00,BNB,15min,bnb-updown-15m-1785455100,3214456,0x6278dfa6517e4af0a78dd13dc5c66b49d9e14dcf826338e53b09005dfe70e3a1,1785456000,8,591.5773180887556,591.9817799423574,Down,0.01,,,0.99,,
2026-07-30T23:59:58.188+00:00,SOL,15min,sol-updown-15m-1785455100,3214458,0xefb0d5e16eacf7b968ad29d4611c80fb79d3826275c5ef3f04862364e491961e,1785456000,-2,74.44449337909359,74.64792964969196,Down,0.001,,,0.999,,
2026-07-30T23:59:59.174+00:00,SOL,15min,sol-updown-15m-1785455100,3214458,0xefb0d5e16eacf7b968ad29d4611c80fb79d3826275c5ef3f04862364e491961e,1785456000,-1,74.4450740947972,74.64792964969196,Down,0.001,,,0.999,,
2026-07-31T00:00:00.173+00:00,SOL,15min,sol-updown-15m-1785455100,3214458,0xefb0d5e16eacf7b968ad29d4611c80fb79d3826275c5ef3f04862364e491961e,1785456000,0,74.44500911731305,74.64792964969196,Down,0.001,,,0.999,,
2026-07-31T00:00:01.447+00:00,SOL,15min,sol-updown-15m-1785455100,3214458,0xefb0d5e16eacf7b968ad29d4611c80fb79d3826275c5ef3f04862364e491961e,1785456000,1,74.44506174074066,74.64792964969196,Down,0.001,,,0.999,,
2026-07-31T00:00:02.566+00:00,SOL,15min,sol-updown-15m-1785455100,3214458,0xefb0d5e16eacf7b968ad29d4611c80fb79d3826275c5ef3f04862364e491961e,1785456000,2,74.44531464183501,74.64792964969196,Down,0.001,,,0.999,,
2026-07-31T00:00:03.279+00:00,SOL,15min,sol-updown-15m-1785455100,3214458,0xefb0d5e16eacf7b968ad29d4611c80fb79d3826275c5ef3f04862364e491961e,1785456000,3,74.44624313847503,74.64792964969196,Down,0.001,,,0.999,,
2026-07-31T00:00:04.476+00:00,SOL,15min,sol-updown-15m-1785455100,3214458,0xefb0d5e16eacf7b968ad29d4611c80fb79d3826275c5ef3f04862364e491961e,1785456000,4,74.455422,74.64792964969196,Down,0.001,,,0.999,,
2026-07-31T00:00:05.179+00:00,SOL,15min,sol-updown-15m-1785455100,3214458,0xefb0d5e16eacf7b968ad29d4611c80fb79d3826275c5ef3f04862364e491961e,1785456000,5,74.45578070596171,74.64792964969196,Down,0.001,,,0.999,,
2026-07-31T00:00:06.467+00:00,SOL,15min,sol-updown-15m-1785455100,3214458,0xefb0d5e16eacf7b968ad29d4611c80fb79d3826275c5ef3f04862364e491961e,1785456000,6,74.45537349131746,74.64792964969196,Down,0.001,,,0.999,,
