timestamp_utc,tipo_arb,topic,mercado_a_id,mercado_b_id,pregunta_a,pregunta_b,umbral_a,umbral_b,price_yes_a,price_yes_b,tipo_cadena,relacion,coste_arb,profit_bruto,profit_neto,accionable,liq_min,fecha,dependencia,posicion,payoff,similitud,llm_flag,llm_razon,AVISO
2026-07-05T17:48:08+00:00,RULE_DEPENDENCY,crypto,2100453,1356655,Metamask FDV above $100M one day after launch?,"Will MetaMask launch a token by December 31, 2026?",100000000.0,,0.235,0.18,A_implica_B,A_implica_B,0.955,4.5,2.5,True,5306.0,2027-01-01,'Metamask FDV above $100M one day after launch?' implica lanzamiento de metamask → P(lanza)=0.180 ≥ P(FDV>X)=0.235 debe cumplirse,BUY_NO_FDV(0.765) + BUY_YES_LAUNCH(0.180) — FDV implica lanzamiento,profit_neto=2.5%,0.9,False,'Metamask FDV above $100M one day after launch?' implica lanzamiento de metamask → P(lanza)=0.180 ≥ P(FDV>X)=0.235 debe cumplirse,SOLO OBSERVACION — verificar resolución y liquidez
2026-07-05T17:48:08+00:00,RULE_DEPENDENCY,crypto,1601453,1356655,Metamask FDV above $300M one day after launch?,"Will MetaMask launch a token by December 31, 2026?",300000000.0,,0.225,0.18,A_implica_B,A_implica_B,0.965,3.5,1.5,True,5306.0,2027-01-01,'Metamask FDV above $300M one day after launch?' implica lanzamiento de metamask → P(lanza)=0.180 ≥ P(FDV>X)=0.225 debe cumplirse,BUY_NO_FDV(0.775) + BUY_YES_LAUNCH(0.180) — FDV implica lanzamiento,profit_neto=1.5%,0.9,False,'Metamask FDV above $300M one day after launch?' implica lanzamiento de metamask → P(lanza)=0.180 ≥ P(FDV>X)=0.225 debe cumplirse,SOLO OBSERVACION — verificar resolución y liquidez
2026-07-05T17:48:08+00:00,RULE_DEPENDENCY,crypto,1601452,1356655,Metamask FDV above $500M one day after launch?,"Will MetaMask launch a token by December 31, 2026?",500000000.0,,0.2,0.18,A_implica_B,A_implica_B,0.99,1.0,-1.0,False,5306.0,2027-01-01,'Metamask FDV above $500M one day after launch?' implica lanzamiento de metamask → P(lanza)=0.180 ≥ P(FDV>X)=0.200 debe cumplirse,BUY_NO_FDV(0.800) + BUY_YES_LAUNCH(0.180) — FDV implica lanzamiento,profit_neto=-1.0%,0.9,False,'Metamask FDV above $500M one day after launch?' implica lanzamiento de metamask → P(lanza)=0.180 ≥ P(FDV>X)=0.200 debe cumplirse,SOLO OBSERVACION — verificar resolución y liquidez
2026-07-05T17:48:08+00:00,MONOTONICITY,crypto,716906,716907,Felix Protocol FDV above $500M one day after launch?,Felix Protocol FDV above $800M one day after launch?,500000000.0,800000000.0,0.0415,0.044,above_up,a_implica_b,0.999,0.1,-1.9,False,6615.0,2027-01-01,Si 'Felix Protocol FDV above $500M one day after launc' → entonces 'Felix Protocol FDV above $800M one day after launc',BUY_YES mercado_a (0.042) + BUY_NO mercado_b (0.956),min -1.9%  max 98.1%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-07-05T17:48:08+00:00,MONOTONICITY,crypto,1535122,1535123,Opensea FDV above $100M one day after launch?,Opensea FDV above $100M one day after launch?,100000000.0,100000000.0,0.305,0.3105,above_up,a_implica_b,0.9995,0.05,-1.95,False,15116.0,2027-01-01,Si 'Opensea FDV above $100M one day after launch?' → entonces 'Opensea FDV above $100M one day after launch?',BUY_YES mercado_a (0.305) + BUY_NO mercado_b (0.690),min -2.0%  max 98.0%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-07-05T17:48:08+00:00,MONOTONICITY,crypto,618456,620682,Opensea FDV above $3B one day after launch?,Opensea FDV above $5B one day after launch?,3000000000.0,5000000000.0,0.059,0.062,above_up,a_implica_b,1.0,0.0,-2.0,False,23253.0,2027-01-01,Si 'Opensea FDV above $3B one day after launch?' → entonces 'Opensea FDV above $5B one day after launch?',BUY_YES mercado_a (0.059) + BUY_NO mercado_b (0.938),min -2.0%  max 98.0%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-07-05T17:48:08+00:00,MONOTONICITY,crypto,716650,716651,Pacifica FDV above $500M one day after launch?,Pacifica FDV above $800M one day after launch?,500000000.0,800000000.0,0.095,0.1,above_up,a_implica_b,1.0,0.0,-2.0,False,13667.0,2027-01-01,Si 'Pacifica FDV above $500M one day after launch?' → entonces 'Pacifica FDV above $800M one day after launch?',BUY_YES mercado_a (0.095) + BUY_NO mercado_b (0.900),min -2.0%  max 98.0%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-07-05T17:48:08+00:00,MONOTONICITY,crypto,716907,716908,Felix Protocol FDV above $800M one day after launch?,Felix Protocol FDV above $1B one day after launch?,800000000.0,1000000000.0,0.044,0.0525,above_up,a_implica_b,1.0035,-0.35,-2.35,False,6615.0,2027-01-01,Si 'Felix Protocol FDV above $800M one day after launc' → entonces 'Felix Protocol FDV above $1B one day after launch?',BUY_YES mercado_a (0.044) + BUY_NO mercado_b (0.948),min -2.4%  max 97.6%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-07-05T17:48:08+00:00,MONOTONICITY,crypto,1535124,618454,Opensea FDV above $300M one day after launch?,Opensea FDV above $500M one day after launch?,300000000.0,500000000.0,0.275,0.2815,above_up,a_implica_b,1.0085,-0.85,-2.85,False,12459.0,2027-01-01,Si 'Opensea FDV above $300M one day after launch?' → entonces 'Opensea FDV above $500M one day after launch?',BUY_YES mercado_a (0.275) + BUY_NO mercado_b (0.719),min -2.8%  max 97.2%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-07-05T17:48:08+00:00,MONOTONICITY,crypto,704275,704276,Ostium FDV above $1B one day after launch?,Ostium FDV above $2B one day after launch?,1000000000.0,2000000000.0,0.0485,0.0535,above_up,a_implica_b,1.0125,-1.25,-3.25,False,5878.0,2027-01-01,Si 'Ostium FDV above $1B one day after launch?' → entonces 'Ostium FDV above $2B one day after launch?',BUY_YES mercado_a (0.049) + BUY_NO mercado_b (0.947),min -3.2%  max 96.8%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
