timestamp_utc,tipo_arb,topic,mercado_a_id,mercado_b_id,pregunta_a,pregunta_b,umbral_a,umbral_b,price_yes_a,price_yes_b,tipo_cadena,relacion,coste_arb,profit_bruto,profit_neto,accionable,liq_min,fecha,dependencia,posicion,payoff,similitud,llm_flag,llm_razon,AVISO
2026-09-21T10:51:13+00:00,MONOTONICITY,crypto,2831105,2831106,Pacifica FDV above $50M one day after launch?,Pacifica FDV above $100M one day after launch?,50000000.0,100000000.0,0.165,0.2205,above_up,a_implica_b,0.9495,5.05,3.05,True,7531.0,2027-01-01,Si 'Pacifica FDV above $50M one day after launch?' → entonces 'Pacifica FDV above $100M one day after launch?',BUY_YES mercado_a (0.165) + BUY_NO mercado_b (0.779),min 3.0%  max 103.0%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-09-21T10:51:13+00:00,MONOTONICITY,crypto,1535124,618454,Opensea FDV above $300M one day after launch?,Opensea FDV above $500M one day after launch?,300000000.0,500000000.0,0.125,0.156,above_up,a_implica_b,0.984,1.6,-0.4,False,7039.0,2027-01-01,Si 'Opensea FDV above $300M one day after launch?' → entonces 'Opensea FDV above $500M one day after launch?',BUY_YES mercado_a (0.125) + BUY_NO mercado_b (0.844),min -0.4%  max 99.6%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-09-21T10:51:13+00:00,MONOTONICITY,crypto,4052420,4052419,"Will Bitcoin reach $82,500 in September?","Will Bitcoin reach $85,000 in September?",82500.0,85000.0,0.935,0.955,above_up,a_implica_b,0.985,1.5,-0.5,False,68154.0,2026-10-01,"Si 'Will Bitcoin reach $82,500 in September?' → entonces 'Will Bitcoin reach $85,000 in September?'",BUY_YES mercado_a (0.935) + BUY_NO mercado_b (0.045),min -0.5%  max 99.5%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-09-21T10:51:13+00:00,MONOTONICITY,crypto,667004,665533,Metamask FDV above $2B one day after launch?,Metamask FDV above $3B one day after launch?,2000000000.0,3000000000.0,0.0415,0.064,above_up,a_implica_b,0.987,1.3,-0.7,False,14475.0,2027-01-01,Si 'Metamask FDV above $2B one day after launch?' → entonces 'Metamask FDV above $3B one day after launch?',BUY_YES mercado_a (0.042) + BUY_NO mercado_b (0.936),min -0.7%  max 99.3%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-09-21T10:51:13+00:00,MONOTONICITY,crypto,2365869,2365870,Tabi FDV above $100M one day after launch?,Tabi FDV above $250M one day after launch?,100000000.0,250000000.0,0.061,0.08,above_up,a_implica_b,0.993,0.7,-1.3,False,6912.0,2027-01-01,Si 'Tabi FDV above $100M one day after launch?' → entonces 'Tabi FDV above $250M one day after launch?',BUY_YES mercado_a (0.061) + BUY_NO mercado_b (0.920),min -1.3%  max 98.7%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-09-21T10:51:13+00:00,MONOTONICITY,crypto,637457,916390,Ink FDV above $1B one day after launch?,Ink FDV above $2B one day after launch?,1000000000.0,2000000000.0,0.085,0.095,above_up,a_implica_b,0.995,0.5,-1.5,False,10916.0,2027-01-01,Si 'Ink FDV above $1B one day after launch?' → entonces 'Ink FDV above $2B one day after launch?',BUY_YES mercado_a (0.085) + BUY_NO mercado_b (0.905),min -1.5%  max 98.5%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-09-21T10:51:13+00:00,MONOTONICITY,crypto,2100453,1601453,Metamask FDV above $100M one day after launch?,Metamask FDV above $300M one day after launch?,100000000.0,300000000.0,0.055,0.065,above_up,a_implica_b,0.995,0.5,-1.5,False,11740.0,2027-01-01,Si 'Metamask FDV above $100M one day after launch?' → entonces 'Metamask FDV above $300M one day after launch?',BUY_YES mercado_a (0.055) + BUY_NO mercado_b (0.935),min -1.5%  max 98.5%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-09-21T10:51:13+00:00,MONOTONICITY,crypto,4558860,4558862,"Will the price of Bitcoin be above $80,000 on September 21?","Will the price of Bitcoin be above $82,000 on September 21?",80000.0,82000.0,0.9495,0.9545,above_up,a_implica_b,0.9955,0.45,-1.55,False,18350.0,2026-09-21,"Si 'Will the price of Bitcoin be above $80,000 on Sept' → entonces 'Will the price of Bitcoin be above $82,000 on Sept'",BUY_YES mercado_a (0.950) + BUY_NO mercado_b (0.045),min -1.5%  max 98.5%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-09-21T10:51:13+00:00,MONOTONICITY,crypto,701596,701595,"Will XRP reach $2.60 by December 31, 2026?","Will XRP reach $2.80 by December 31, 2026?",2.6,2.8,0.12,0.1325,above_up,a_implica_b,0.9975,0.25,-1.75,False,10887.0,2027-01-01,"Si 'Will XRP reach $2.60 by December 31, 2026?' → entonces 'Will XRP reach $2.80 by December 31, 2026?'",BUY_YES mercado_a (0.120) + BUY_NO mercado_b (0.867),min -1.7%  max 98.2%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-09-21T10:51:13+00:00,MONOTONICITY,crypto,4586997,4587001,"Will the price of Bitcoin be above $78,000 on September 22?","Will the price of Bitcoin be above $80,000 on September 22?",78000.0,80000.0,0.9535,0.955,above_up,a_implica_b,0.999,0.1,-1.9,False,36771.0,2026-09-22,"Si 'Will the price of Bitcoin be above $78,000 on Sept' → entonces 'Will the price of Bitcoin be above $80,000 on Sept'",BUY_YES mercado_a (0.954) + BUY_NO mercado_b (0.045),min -1.9%  max 98.1%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-09-21T10:51:13+00:00,MONOTONICITY,crypto,1535122,1535123,Opensea FDV above $100M one day after launch?,Opensea FDV above $100M one day after launch?,100000000.0,100000000.0,0.16,0.1665,above_up,a_implica_b,1.0035,-0.35,-2.35,False,13421.0,2027-01-01,Si 'Opensea FDV above $100M one day after launch?' → entonces 'Opensea FDV above $100M one day after launch?',BUY_YES mercado_a (0.160) + BUY_NO mercado_b (0.834),min -2.4%  max 97.6%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-09-21T10:51:13+00:00,MONOTONICITY,crypto,1601452,665531,Metamask FDV above $500M one day after launch?,Metamask FDV above $700M one day after launch?,500000000.0,700000000.0,0.045,0.046,above_up,a_implica_b,1.004,-0.4,-2.4,False,11484.0,2027-01-01,Si 'Metamask FDV above $500M one day after launch?' → entonces 'Metamask FDV above $700M one day after launch?',BUY_YES mercado_a (0.045) + BUY_NO mercado_b (0.954),min -2.4%  max 97.6%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-09-21T10:51:13+00:00,MONOTONICITY,crypto,2831107,1028588,Pacifica FDV above $200M one day after launch?,Pacifica FDV above $300M one day after launch?,200000000.0,300000000.0,0.0425,0.049,above_up,a_implica_b,1.005,-0.5,-2.5,False,8944.0,2027-01-01,Si 'Pacifica FDV above $200M one day after launch?' → entonces 'Pacifica FDV above $300M one day after launch?',BUY_YES mercado_a (0.043) + BUY_NO mercado_b (0.951),min -2.5%  max 97.5%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-09-21T10:51:13+00:00,MONOTONICITY,crypto,665533,667005,Metamask FDV above $3B one day after launch?,Metamask FDV above $4B one day after launch?,3000000000.0,4000000000.0,0.064,0.0645,above_up,a_implica_b,1.0055,-0.55,-2.55,False,14475.0,2027-01-01,Si 'Metamask FDV above $3B one day after launch?' → entonces 'Metamask FDV above $4B one day after launch?',BUY_YES mercado_a (0.064) + BUY_NO mercado_b (0.935),min -2.6%  max 97.4%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-09-21T10:51:13+00:00,RULE_DEPENDENCY,crypto,3748380,3748381,"Will Ethereum hit $3k by September 30, 2027?","Will Ethereum hit $3k by December 31, 2027?",3000.0,3000.0,0.85,0.83,A_implica_B,A_implica_B,1.04,-4.0,-6.0,False,6556.0,2027-10-01,"'Will Ethereum hit $3k by December 31, 2027?' (deadline 2027-12-31) abarca 'Will Ethereum hit $3k by September 30, 2027?' (deadline 2027-09-30) → P_B ≥ P_A debe cumplirse",BUY_YES_B(0.830) + BUY_NO_A(0.150) — deadline B más tardío,profit_neto=-6.0%,0.9,False,"'Will Ethereum hit $3k by December 31, 2027?' (deadline 2027-12-31) abarca 'Will Ethereum hit $3k by September 30, 2027?' (deadline 2027-09-30) → P_B ≥ P_A debe cumplirse",SOLO OBSERVACION — verificar resolución y liquidez
