timestamp_utc,slug,market_id,condition_id,activo,end_date,restante_s,py_yes,lado,direccion,best_bid,best_ask,spread,profundidad_usd,n_niveles,outcome_real,acierto
2026-07-31T00:04:50+00:00,xrp-updown-5m-1785456000,3214733,0x5ba039137de03493612dc8fe6c8d99647ec555e132c3a3461d2185289baf21f9,XRP,2026-07-31T00:05:00+00:00,9.6,0.735,Up,BUY_YES,0.999,,,,0,Up,1
2026-07-31T00:04:50+00:00,doge-updown-5m-1785456000,3214744,0x6df9c14bef02808ece3507b556ddc21fd98fde31df5a9eae7af1c3c88277ae01,DOGE,2026-07-31T00:05:00+00:00,9.6,0.895,Up,BUY_YES,0.99,,,,0,Up,1
2026-07-31T00:04:50+00:00,bnb-updown-5m-1785456000,3214725,0x67cf47e975a3aff7a16a7a71381a4de110beddd7ccd60fddd9f87c83c05eaaf8,BNB,2026-07-31T00:05:00+00:00,9.6,0.59,Up,BUY_YES,0.67,0.94,0.27,264.19,3,Up,1
2026-07-31T00:09:50+00:00,xrp-updown-5m-1785456300,3214788,0xd9fac31ebe418e82a308d1d8a0a09f7f458f93ab0cb75f9152975accf529631c,XRP,2026-07-31T00:10:00+00:00,9.9,0.695,Up,BUY_YES,,0.01,,5087.31,44,Down,0
2026-07-31T00:09:50+00:00,doge-updown-5m-1785456300,3214794,0x591cac97372b8ac23c4e8f997d26729552041ca892d57129910cce78531b2a2c,DOGE,2026-07-31T00:10:00+00:00,9.9,0.095,Down,BUY_NO,0.99,,,,0,Down,1
2026-07-31T00:09:50+00:00,bnb-updown-5m-1785456300,3214790,0xb8e19e7604179ea8f618a796b89e5aca867ef27103cb7bc6a619e2d8b2b31fe8,BNB,2026-07-31T00:10:00+00:00,9.9,0.555,Up,BUY_YES,0.01,0.08,0.07,1313.34,11,Down,0
2026-07-31T00:14:50+00:00,xrp-updown-5m-1785456600,3214854,0xa82168969ec106989f6f56c67fad1db6b53a4908d36cd9267977cf90201e7db5,XRP,2026-07-31T00:15:00+00:00,9.7,0.37,Down,BUY_NO,0.06,0.2,0.14,3139.76,34,Up,0
2026-07-31T00:14:50+00:00,doge-updown-5m-1785456600,3214855,0xc11480df4f61cc814d4d5a647bba3852c2c71a886e551b99b6abaa016b213f99,DOGE,2026-07-31T00:15:00+00:00,9.6,0.95,Up,BUY_YES,0.96,0.99,0.03,219.78,1,Up,1
2026-07-31T00:14:50+00:00,bnb-updown-5m-1785456600,3214858,0x2d3b2534147e039e8ea3e7574cee28874af88a1aa90a3b436666857f04347af6,BNB,2026-07-31T00:15:00+00:00,9.6,0.575,Up,BUY_YES,0.99,,,,0,Up,1
2026-07-31T00:19:50+00:00,doge-updown-5m-1785456900,3214876,0xa204be46c312d39096ac5a7ba678f2102d0eeb90938b508075df63f8efb1e73a,DOGE,2026-07-31T00:20:00+00:00,9.8,0.01,Down,BUY_NO,0.999,,,,0,Down,1
2026-07-31T00:19:50+00:00,bnb-updown-5m-1785456900,3214868,0x6117f74dfc95a4b1793b916394469e974f76575b904ac72537f15b58d38dedc2,BNB,2026-07-31T00:20:00+00:00,9.8,0.065,Down,BUY_NO,0.99,,,,0,Down,1
2026-07-31T00:24:50+00:00,xrp-updown-5m-1785457200,3214942,0x50b1d7ebe6b157a2f92e2726ddeb368f69dfeab6c0700f1c50c27d9b167cf121,XRP,2026-07-31T00:25:00+00:00,9.6,0.675,Up,BUY_YES,0.999,,,,0,Up,1
2026-07-31T00:24:50+00:00,doge-updown-5m-1785457200,3214940,0x8e41d3edf0c92e451f61c450cdd62f47f726e37d63cd08172a56b9755e8c1f8e,DOGE,2026-07-31T00:25:00+00:00,9.6,0.3,Down,BUY_NO,0.92,0.99,0.07,76.23,1,Down,1
2026-07-31T00:24:50+00:00,bnb-updown-5m-1785457200,3214939,0x8ea5817a46614e2539d9847b1b2b6e6d1737fcddf2056292deea3662e86e62f4,BNB,2026-07-31T00:25:00+00:00,9.6,0.73,Up,BUY_YES,0.999,,,,0,Up,1
2026-07-31T00:29:50+00:00,doge-updown-5m-1785457500,3214984,0x0a49552f83ec5065b94d9b2670f8cbcd38bf955a5c5497d73400d0cb948d2e07,DOGE,2026-07-31T00:30:00+00:00,9.7,0.26,Down,BUY_NO,0.94,0.98,0.04,306.59,2,Down,1
2026-07-31T00:29:50+00:00,bnb-updown-5m-1785457500,3214986,0x566300be8cae55ad972f0f6db9e800422bc5b88d97f096827a26fbee1816d0a9,BNB,2026-07-31T00:30:00+00:00,9.7,0.085,Down,BUY_NO,0.99,,,,0,Down,1
2026-07-31T00:34:50+00:00,xrp-updown-5m-1785457800,3214991,0x4161ce021c7240c86b80328040274242a8b5eb5a5d70d2bf640c09ec97850e15,XRP,2026-07-31T00:35:00+00:00,9.9,0.28,Down,BUY_NO,0.27,0.85,0.58,1675.26,6,Down,1
2026-07-31T00:34:50+00:00,doge-updown-5m-1785457800,3214997,0x142de32a92ed4730ab5e3c74690b47acc39b0e9ba4551547522f396aab532b6a,DOGE,2026-07-31T00:35:00+00:00,9.9,0.225,Down,BUY_NO,0.01,0.1,0.09,8197.18,33,Up,0
2026-07-31T00:39:50+00:00,xrp-updown-5m-1785458100,3215060,0xf8232277eb22a3e648e54dfe5172caa912076b196f425595689300c9862f336f,XRP,2026-07-31T00:40:00+00:00,9.8,0.575,Up,BUY_YES,0.05,0.06,0.01,5905.49,34,Down,0
2026-07-31T00:39:50+00:00,doge-updown-5m-1785458100,3215062,0x39f71ea031e7eb28a584f70d80a028d541a6ab943d564e96a99cd0281e51f947,DOGE,2026-07-31T00:40:00+00:00,9.8,0.88,Up,BUY_YES,0.95,0.97,0.02,85.71,2,Up,1
2026-07-31T00:39:50+00:00,bnb-updown-5m-1785458100,3215065,0x23005b64d10434afc7144e181fc89d8c80940361117260a4daadb59e128e7351,BNB,2026-07-31T00:40:00+00:00,9.8,0.44,Down,BUY_NO,0.99,,,,0,Down,1
2026-07-31T00:44:50+00:00,xrp-updown-5m-1785458400,3215093,0x5c5846ba02205303d99a522224e87c91aa4dfe38b9fb2a3cb3e057e57b76ad32,XRP,2026-07-31T00:45:00+00:00,9.6,0.595,Up,BUY_YES,0.07,0.29,0.22,2555.58,12,Up,1
