timestamp_utc,slug,market_id,condition_id,activo,ventana_min,end_date,restante_s,strike,strike_src,spot,spot_src,dist_pct,lado_rezagado,best_ask,ask_usd_le2c,ask_usd_le3c,ask_usd_le5c,best_bid,py_yes_evento,outcome_real,rezagado_gano
2026-09-09T00:04:48+00:00,btc-updown-5m-1788912000,4352318,0xa653ad0b30faf75c56f20b40bd5b4c1194fe2153c0b2ca77ed3ceb8798a52c20,BTC,5,2026-09-09T00:05:00+00:00,11.5,78455.8,kline_open,78556.42,binance_ticker,0.12825,Down,0.001,362.7,376.53,383.78,,0.995,Up,0
2026-09-09T00:09:48+00:00,btc-updown-5m-1788912300,4352362,0x740fee4ffafd7a492c113f7c4a4e4fba026d7d2c0233e51d9643f4b2b09fbdfe,BTC,5,2026-09-09T00:10:00+00:00,11.5,78556.43,kline_open,78620.47,binance_ticker,0.08152,Down,0.01,330.77,340.93,354.62,,0.535,Up,0
2026-09-09T00:09:48+00:00,eth-updown-5m-1788912300,4352358,0x7c46511032dcf81eabb23615563551eb6695294ac64dd6ed46593c96a1abc38a,ETH,5,2026-09-09T00:10:00+00:00,11.4,2488.84,kline_open,2491.79,binance_ticker,0.11853,Down,0.001,82.91,90.89,98.07,,0.5,Up,0
2026-09-09T00:09:48+00:00,sol-updown-5m-1788912300,4352357,0xdc9c1f1a0947a38881513177d0116019d76b652975ed9f95afd1bdb9aef6ef8a,SOL,5,2026-09-09T00:10:00+00:00,11.5,103.63,kline_open,103.7,binance_ticker,0.06755,Down,0.001,9.26,9.26,17.87,,0.965,Up,0
2026-09-09T00:09:48+00:00,xrp-updown-5m-1788912300,4352364,0x6b0c984dca88dc6f25de9044aa617aaef6cdef27a97ca3997ef2ffc8a75cbd41,XRP,5,2026-09-09T00:10:00+00:00,11.4,1.4198,kline_open,1.4213,binance_ticker,0.10565,Down,0.01,20.64,20.79,24.94,,0.945,Up,0
2026-09-09T00:09:48+00:00,bnb-updown-5m-1788912300,4352360,0x0488ff805580a55765aed503df2d9c5589b8a3986b116d621ba6568627560cfe,BNB,5,2026-09-09T00:10:00+00:00,11.4,753.59,kline_open,754.21,binance_ticker,0.08227,Down,0.001,5.85,9.65,10.06,,0.995,Up,0
2026-09-09T00:14:48+00:00,btc-updown-5m-1788912600,4352365,0x8149a019430acdeae9e3f2999468436ff29351df21154eef8aeaf39c9642567e,BTC,5,2026-09-09T00:15:00+00:00,11.5,78620.47,kline_open,78719.23,binance_ticker,0.12562,Down,0.01,396.2,415.68,434.57,,0.955,Up,0
2026-09-09T00:14:48+00:00,eth-updown-5m-1788912600,4352370,0x4aad23ec6b2297adbf85797f76f8b390fde7be7e8b3de6231a4e97482892b884,ETH,5,2026-09-09T00:15:00+00:00,11.5,2491.8,kline_open,2494.23,binance_ticker,0.09752,Down,0.01,108.22,112.94,114.14,,0.995,Up,0
2026-09-09T00:14:48+00:00,sol-updown-5m-1788912600,4352366,0xa80eafa932fd1ccd0080a2021f399c877e363af951b8efdef8d007fb9438ac79,SOL,5,2026-09-09T00:15:00+00:00,11.5,103.7,kline_open,103.79,binance_ticker,0.08679,Down,0.01,38.74,39.16,46.11,,0.925,Up,0
2026-09-09T00:14:48+00:00,bnb-updown-5m-1788912600,4352367,0x157fabdb04856588b5a4b008c833476fdf01e5c0ce66c8e90cc2904423768401,BNB,5,2026-09-09T00:15:00+00:00,11.5,754.2,kline_open,754.57,binance_ticker,0.04906,Down,0.01,20.46,20.91,25.01,,0.375,Up,0
