timestamp_utc,slug,market_id,condition_id,activo,end_date,restante_s,py_yes,lado,direccion,best_bid,best_ask,spread,profundidad_usd,n_niveles,outcome_real,acierto
2026-08-31T00:04:50+00:00,xrp-updown-5m-1788134400,3987708,0x4929a3671856da4c044b3a2b044ed44b66f2387e48f4d64c97c149386b3594b8,XRP,2026-08-31T00:05:00+00:00,9.1,0.995,Up,BUY_YES,0.99,,,,0,Up,1
2026-08-31T00:09:50+00:00,xrp-updown-5m-1788134700,3987717,0x0db7157bbe590fce104eb7b2e01b74b7fc8d5cfed4f09faf636dcd26446284fe,XRP,2026-08-31T00:10:00+00:00,9.2,0.045,Down,BUY_NO,0.999,,,,0,Down,1
2026-08-31T00:09:50+00:00,doge-updown-5m-1788134700,3987714,0x4dafafcd8559893e1f04e417841d51b21173cd4858ce74155aca47d9e04e44db,DOGE,2026-08-31T00:10:00+00:00,9.2,0.065,Down,BUY_NO,0.999,,,,0,Down,1
2026-08-31T00:09:50+00:00,bnb-updown-5m-1788134700,3987716,0xec936a22a8f6007330c073f9c2e0633214629293164ebd9f2b0ac47f5baf29d3,BNB,2026-08-31T00:10:00+00:00,9.1,0.015,Down,BUY_NO,0.999,,,,0,Down,1
2026-08-31T00:14:51+00:00,xrp-updown-5m-1788135000,3987737,0x70dae5f20aa6742eb57678063ab89942bff666f860c13518044df66dc5852a0c,XRP,2026-08-31T00:15:00+00:00,8.5,0.85,Up,BUY_YES,0.99,,,,0,Up,1
2026-08-31T00:14:51+00:00,doge-updown-5m-1788135000,3987739,0xe39fd98d2e9716633de3828439c57ee44bb360ec06d0a8768411e864c1d4fea0,DOGE,2026-08-31T00:15:00+00:00,8.9,0.92,Up,BUY_YES,0.99,,,,0,Up,1
2026-08-31T00:14:52+00:00,bnb-updown-5m-1788135000,3987734,0xc9e2d0c333179fdb5511f41a3d053e781052b9f989c902146381a71aa8c5dd43,BNB,2026-08-31T00:15:00+00:00,7.9,0.965,Up,BUY_YES,0.99,,,,0,Up,1
2026-08-31T00:19:50+00:00,xrp-updown-5m-1788135300,3987783,0xdd74ca1c44748341df4d6c0e3fad4c37cc4f8dc20d80fe3642a9054f217e5606,XRP,2026-08-31T00:20:00+00:00,9.7,0.82,Up,BUY_YES,0.999,,,,0,Up,1
2026-08-31T00:19:50+00:00,doge-updown-5m-1788135300,3987787,0xec54ede3340524c8b3198fa678dd3c5a70bfb85254474d86197e830fba4717b0,DOGE,2026-08-31T00:20:00+00:00,9.7,0.995,Up,BUY_YES,0.999,,,,0,Up,1
2026-08-31T00:19:50+00:00,bnb-updown-5m-1788135300,3987776,0xaf5aa9834cc8b903f38f66a16e43daa7b1d0ffb05f469727447a5aeb570939c5,BNB,2026-08-31T00:20:00+00:00,9.7,0.81,Up,BUY_YES,0.999,,,,0,Up,1
