timestamp_utc,activo,marco,slug,market_id,condition_id,ts_end,offset_s,chainlink_price,chainlink_ref_open,chainlink_direccion_implicita,ask_yes,ask_no,bid_yes,bid_no,outcome_real,acierto_direccion_implicita
2026-09-10T23:59:58.948+00:00,BTC,240min,btc-updown-4h-1789070400,4422374,0x0c1325324e6edfe4af9cb515db6801b07d1299c310c89077204dacd5c0c070e6,1789084800,-2,76537.65764867885,77128.2766161767,Down,0.001,,,0.999,Down,1
2026-09-10T23:59:59.428+00:00,BTC,240min,btc-updown-4h-1789070400,4422374,0x0c1325324e6edfe4af9cb515db6801b07d1299c310c89077204dacd5c0c070e6,1789084800,-1,76538.03439583594,77128.2766161767,Down,0.001,,,0.999,Down,1
2026-09-11T00:00:00.647+00:00,BTC,240min,btc-updown-4h-1789070400,4422374,0x0c1325324e6edfe4af9cb515db6801b07d1299c310c89077204dacd5c0c070e6,1789084800,0,76537.77780990598,77128.2766161767,Down,0.001,,,0.999,Down,1
2026-09-11T00:00:01.321+00:00,BTC,240min,btc-updown-4h-1789070400,4422374,0x0c1325324e6edfe4af9cb515db6801b07d1299c310c89077204dacd5c0c070e6,1789084800,1,76538.1779481491,77128.2766161767,Down,0.001,,,0.999,Down,1
2026-09-11T00:00:02.520+00:00,BTC,240min,btc-updown-4h-1789070400,4422374,0x0c1325324e6edfe4af9cb515db6801b07d1299c310c89077204dacd5c0c070e6,1789084800,2,76538.19544006,77128.2766161767,Down,0.001,,,0.999,Down,1
2026-09-11T00:00:03.519+00:00,BTC,240min,btc-updown-4h-1789070400,4422374,0x0c1325324e6edfe4af9cb515db6801b07d1299c310c89077204dacd5c0c070e6,1789084800,3,76539.74872986329,77128.2766161767,Down,0.001,,,0.999,Down,1
2026-09-11T00:00:04.181+00:00,BTC,240min,btc-updown-4h-1789070400,4422374,0x0c1325324e6edfe4af9cb515db6801b07d1299c310c89077204dacd5c0c070e6,1789084800,4,76538.4675217892,77128.2766161767,Down,0.001,,,0.999,Down,1
2026-09-11T00:00:05.827+00:00,BTC,240min,btc-updown-4h-1789070400,4422374,0x0c1325324e6edfe4af9cb515db6801b07d1299c310c89077204dacd5c0c070e6,1789084800,5,76538.30357805986,77128.2766161767,Down,0.001,,,0.999,Down,1
2026-09-11T00:00:06.312+00:00,BTC,240min,btc-updown-4h-1789070400,4422374,0x0c1325324e6edfe4af9cb515db6801b07d1299c310c89077204dacd5c0c070e6,1789084800,6,76543.39080346,77128.2766161767,Down,0.001,,,0.999,Down,1
2026-09-11T00:00:08.173+00:00,BTC,240min,btc-updown-4h-1789070400,4422374,0x0c1325324e6edfe4af9cb515db6801b07d1299c310c89077204dacd5c0c070e6,1789084800,8,76549.44119474919,77128.2766161767,Down,0.001,,,0.999,Down,1
2026-09-10T23:59:58.690+00:00,ETH,240min,eth-updown-4h-1789070400,4422353,0x549ce82ff92f32dfca61124ad0c8b6a55159f96957b993a3da28ef1aa321712f,1789084800,-2,2437.080513129087,2461.457247115,Down,0.001,,,0.999,Down,1
2026-09-10T23:59:59.207+00:00,ETH,240min,eth-updown-4h-1789070400,4422353,0x549ce82ff92f32dfca61124ad0c8b6a55159f96957b993a3da28ef1aa321712f,1789084800,-1,2437.054073374665,2461.457247115,Down,0.001,,,0.999,Down,1
2026-09-11T00:00:00.543+00:00,ETH,240min,eth-updown-4h-1789070400,4422353,0x549ce82ff92f32dfca61124ad0c8b6a55159f96957b993a3da28ef1aa321712f,1789084800,0,2437.086835985,2461.457247115,Down,0.001,,,0.999,Down,1
2026-09-11T00:00:01.308+00:00,ETH,240min,eth-updown-4h-1789070400,4422353,0x549ce82ff92f32dfca61124ad0c8b6a55159f96957b993a3da28ef1aa321712f,1789084800,1,2437.104584145,2461.457247115,Down,0.001,,,0.999,Down,1
2026-09-11T00:00:02.640+00:00,ETH,240min,eth-updown-4h-1789070400,4422353,0x549ce82ff92f32dfca61124ad0c8b6a55159f96957b993a3da28ef1aa321712f,1789084800,2,2437.0781,2461.457247115,Down,0.001,,,0.999,Down,1
2026-09-11T00:00:03.608+00:00,ETH,240min,eth-updown-4h-1789070400,4422353,0x549ce82ff92f32dfca61124ad0c8b6a55159f96957b993a3da28ef1aa321712f,1789084800,3,2437.2611068589927,2461.457247115,Down,0.001,,,0.999,Down,1
2026-09-11T00:00:04.133+00:00,ETH,240min,eth-updown-4h-1789070400,4422353,0x549ce82ff92f32dfca61124ad0c8b6a55159f96957b993a3da28ef1aa321712f,1789084800,4,2437.1832921708237,2461.457247115,Down,0.001,,,0.999,Down,1
2026-09-11T00:00:05.681+00:00,ETH,240min,eth-updown-4h-1789070400,4422353,0x549ce82ff92f32dfca61124ad0c8b6a55159f96957b993a3da28ef1aa321712f,1789084800,5,2437.098254187909,2461.457247115,Down,0.001,,,0.999,Down,1
2026-09-11T00:00:06.252+00:00,ETH,240min,eth-updown-4h-1789070400,4422353,0x549ce82ff92f32dfca61124ad0c8b6a55159f96957b993a3da28ef1aa321712f,1789084800,6,2437.3317622185227,2461.457247115,Down,0.001,,,0.999,Down,1
2026-09-11T00:00:08.194+00:00,ETH,240min,eth-updown-4h-1789070400,4422353,0x549ce82ff92f32dfca61124ad0c8b6a55159f96957b993a3da28ef1aa321712f,1789084800,8,2437.6075285630327,2461.457247115,Down,0.001,,,0.999,Down,1
2026-09-10T23:59:59.128+00:00,SOL,15min,sol-updown-15m-1789083900,4427033,0x89714aa68acc4503ee88c81175145e13fb2141d6de6208531c62b87e8a874acc,1789084800,-2,98.62293994108131,99.10101198,Down,0.001,,,0.999,Down,1
2026-09-10T23:59:59.259+00:00,SOL,15min,sol-updown-15m-1789083900,4427033,0x89714aa68acc4503ee88c81175145e13fb2141d6de6208531c62b87e8a874acc,1789084800,-1,98.62389142280685,99.10101198,Down,0.001,,,0.999,Down,1
2026-09-11T00:00:00.524+00:00,SOL,15min,sol-updown-15m-1789083900,4427033,0x89714aa68acc4503ee88c81175145e13fb2141d6de6208531c62b87e8a874acc,1789084800,0,98.62529203971096,99.10101198,Down,0.001,,,0.999,Down,1
2026-09-11T00:00:01.298+00:00,SOL,15min,sol-updown-15m-1789083900,4427033,0x89714aa68acc4503ee88c81175145e13fb2141d6de6208531c62b87e8a874acc,1789084800,1,98.62718600972434,99.10101198,Down,0.001,,,0.999,Down,1
2026-09-11T00:00:02.693+00:00,SOL,15min,sol-updown-15m-1789083900,4427033,0x89714aa68acc4503ee88c81175145e13fb2141d6de6208531c62b87e8a874acc,1789084800,2,98.62620651708407,99.10101198,Down,0.001,,,0.999,Down,1
2026-09-11T00:00:03.607+00:00,SOL,15min,sol-updown-15m-1789083900,4427033,0x89714aa68acc4503ee88c81175145e13fb2141d6de6208531c62b87e8a874acc,1789084800,3,98.6268671520214,99.10101198,Down,0.001,,,0.999,Down,1
2026-09-11T00:00:04.147+00:00,SOL,15min,sol-updown-15m-1789083900,4427033,0x89714aa68acc4503ee88c81175145e13fb2141d6de6208531c62b87e8a874acc,1789084800,4,98.62673285685905,99.10101198,Down,0.001,,,0.999,Down,1
2026-09-11T00:00:05.465+00:00,SOL,15min,sol-updown-15m-1789083900,4427033,0x89714aa68acc4503ee88c81175145e13fb2141d6de6208531c62b87e8a874acc,1789084800,5,98.62946480918389,99.10101198,Down,0.001,,,0.999,Down,1
