timestamp_utc,fill_timestamp_utc,address,instrument_id,symbol,side,price,quantity,taker,fee,previous_size,previous_entry_price,pnl,liquidation,adl,trade_id
2026-09-09T11:12:51+00:00,2026-09-09T10:45:15+00:00,0x4c4f4d655B77c4d1cB4343AF6c54c2Ec8f4022b4,10,HYPE-USD,long,85.852,93.900,False,-0.40307514000,-67.116,85.89904812335381913959613696,3.1576818470149253731343282074,False,False,109526047019635
2026-09-09T11:13:34+00:00,2026-09-09T05:25:06+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,4,NAS100-USD,long,29563,0.00193,True,0.0114113180000000000000000004,-1.12473,29483.405496191453095835170622,0,False,False,5359599376553118
2026-09-09T11:13:34+00:00,2026-09-09T05:25:06+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,4,NAS100-USD,long,29563,1.6898,True,9.991111480000000000000000000,-1.12473,29483.405496191453095835170622,-89.52232626858695952130854632,False,False,5359599376553117
2026-09-09T11:13:34+00:00,2026-09-09T10:37:23+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,6,BTC-USD,short,79086,0.02653,False,-0.1049075790,-0.014153763161315481606655401,79117.667624132926384677802816,0,False,False,5502994464265224
2026-09-09T11:13:34+00:00,2026-09-09T09:31:36+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,6,BTC-USD,long,79394,0.02162,False,-0.0858249140,-0.035773763161315481606655401,79117.667624132926384677802816,-5.9743059662461315632659031181,False,False,7403107615528661
2026-09-09T11:13:34+00:00,2026-09-09T09:28:08+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,6,BTC-USD,long,79423,0.00158,False,-0.0062744170,-0.037353763161315481606655401,79117.667624132926384677802816,-0.4824251538699763122090715507,False,False,3032357466822542
2026-09-09T11:13:34+00:00,2026-09-09T09:01:31+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,6,BTC-USD,long,79608,0.00216,False,-0.0085976640,-0.039513763161315481606655401,79117.667624132926384677802816,-1.0591179318728790090959459174,False,False,7807744677730760
2026-09-09T11:13:34+00:00,2026-09-09T08:18:02+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,6,BTC-USD,short,79467,0.00657,False,-0.0261049095,-0.032943763161315481606655401,79048,0,False,False,4760778156628495
2026-09-09T11:13:34+00:00,2026-09-09T04:43:37+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,6,BTC-USD,long,79031,0.0286,False,-0.113014330,-0.061543763161315481606655401,79048,0.4862,False,False,513921741315321
2026-09-09T11:13:34+00:00,2026-09-09T04:43:37+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,6,BTC-USD,long,79031,0.06546,False,-0.2586684630,-0.127003763161315481606655401,79048,1.11282,False,False,249743203849355
2026-09-09T11:13:34+00:00,2026-09-09T04:43:37+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,6,BTC-USD,long,79031,0.01805,False,-0.0713254775,-0.145053763161315481606655401,79048,0.30685,False,False,7745110080970120
2026-09-09T11:13:34+00:00,2026-09-09T04:43:37+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,6,BTC-USD,long,79031,0.09552,False,-0.3774520560,-0.240573763161315481606655401,79048,1.62384,False,False,4182282742028679
2026-09-09T11:13:34+00:00,2026-09-09T04:43:37+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,6,BTC-USD,long,79031,0.01197,False,-0.0473000535,-0.252543763161315481606655401,79048,0.20349,False,False,1560416180196078
2026-09-09T11:13:34+00:00,2026-09-09T04:43:36+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,6,BTC-USD,short,79048,0.29650,False,-1.1718866000,0.043956236838684518393344599,78469.051993887553615626761464,25.448375673962865490061006158,False,False,2149894321099489
2026-09-09T11:13:34+00:00,2026-09-09T08:51:35+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,10,HYPE-USD,short,86.457,186.217,False,-0.80498815845,269.614,86.69148925265646055625510858,-43.665885161928115404157554442,False,False,2028090534682312
2026-09-09T11:13:34+00:00,2026-09-09T08:24:45+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,10,HYPE-USD,short,86.569,1.988,False,-0.00860495860,271.602,86.69148925265646055625510858,-0.2435086342810435858351558570,False,False,5067479172993720
2026-09-09T11:13:34+00:00,2026-09-09T08:14:29+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,10,HYPE-USD,long,86.488,0.680,False,-0.00294059200,270.922,86.692,0,False,False,1531855085263671
2026-09-09T11:13:34+00:00,2026-09-09T08:13:42+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,10,HYPE-USD,long,86.692,291.516,False,-1.26360525360,-20.594,85.53677838205302515295717199,-23.790634000000000000000000038,False,False,2236462476056996
2026-09-09T11:13:34+00:00,2026-08-26T12:40:41+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,25,QCOM-USD,long,160.12,62.4805,True,2.000875532000,-267.9789,147.92,-762.26210000,False,False,578555386811457
2026-09-09T11:13:34+00:00,2026-08-26T12:40:41+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,25,QCOM-USD,long,160.12,62.4805,True,2.000875532000,-267.9789,147.92,-762.26210000,False,False,578555386811456
2026-09-09T11:13:34+00:00,2026-07-30T13:30:01+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,25,QCOM-USD,short,147.92,0.0089,False,-0.00006582440,-267.97,147.92,0,False,False,6283578097093027
2026-09-09T11:13:34+00:00,2026-07-30T13:30:01+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,25,QCOM-USD,short,147.92,267.97,False,-1.981906120,0,0,0,False,False,1269656712528698
2026-09-09T11:13:34+00:00,2026-09-04T13:57:40+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,88.653,444.623,True,7.8834325638,1836.393,90.82314401240605513669982282,0,False,False,8338910115287760
2026-09-09T11:13:34+00:00,2026-09-04T13:46:47+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,88.97,12,True,0.213528,1824.393,90.8353331230575828840878022,0,False,False,8556030177662296
2026-09-09T11:13:34+00:00,2026-09-04T13:44:03+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,88.919,12,True,0.2134056,1812.393,90.84802131898235802645982285,0,False,False,75316879971284
2026-09-09T11:13:34+00:00,2026-09-04T13:44:02+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,88.905,12,True,0.2133720,1800.393,90.86097196688411519632080202,0,False,False,3030762125351388
2026-09-09T11:13:34+00:00,2026-09-04T13:42:35+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,88.763,12,True,0.2130312,1788.393,90.87504922149348203143805512,0,False,False,6559355160057968
2026-09-09T11:13:34+00:00,2026-09-04T13:42:10+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,88.83,12,True,0.213192,1776.393,90.88886406463794487517660659,0,False,False,7925163835218102
2026-09-09T11:13:34+00:00,2026-09-04T10:01:30+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,short,90.836,12,True,0.2180064,1788.393,90.88886406463794487517660659,-0.63436877565533850211927908,False,False,3378657063688097
2026-09-09T11:13:34+00:00,2026-09-04T08:45:01+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,90.514,342.605,True,6.2021097939999999999999999998,1346.671,91.01182335043232396713949954,0,False,False,5296499659002577
2026-09-09T11:13:34+00:00,2026-09-04T08:45:01+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,90.514,99.117,True,1.7942952276000000000000000002,1346.671,91.01182335043232396713949954,0,False,False,5296499659002576
2026-09-09T11:13:34+00:00,2026-09-04T08:45:01+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,90.514,441.722,True,7.9964050216,904.949,91.25481994582020439732152529,0,False,False,4898522925322933
2026-09-09T11:13:34+00:00,2026-09-04T08:24:38+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,90.464,12,True,0.2171136,892.949,91.26544747253207982667735446,0,False,False,1325897935705781
2026-09-09T11:13:34+00:00,2026-09-04T08:21:13+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,90.428,36.628,True,0.6624393568,856.321,91.30126818231720131720665147,0,False,False,8744047735165993
2026-09-09T11:13:34+00:00,2026-09-04T08:13:17+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,90.447,12,True,0.2170728,844.321,91.31340955768013368037952034,0,False,False,7523862579731499
2026-09-09T11:13:34+00:00,2026-09-04T08:09:26+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,90.598,12,True,0.2174352,832.321,91.32372398527737273137613612,0,False,False,5569024966549497
2026-09-09T11:13:34+00:00,2026-09-04T07:37:47+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,91.127,1.647,False,-0.00750430845,830.674,91.32411403528947354696513553,0,False,False,4392989608465597
2026-09-09T11:13:34+00:00,2026-09-04T05:52:23+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,91.4,11.709,False,-0.053510130,818.965,91.32302906980157656206518837,0,False,False,841857955290426
2026-09-09T11:13:34+00:00,2026-09-04T05:52:23+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,91.4,15.345,False,-0.070126650,803.620,91.32155932175661151931474701,0,False,False,6240612393441261
2026-09-09T11:13:34+00:00,2026-09-04T05:52:23+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,91.4,32.525,False,-0.148639250,771.095,91.31825067229076592268360837,0,False,False,2512528993375875
2026-09-09T11:13:34+00:00,2026-09-04T05:52:23+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,91.4,30.358,False,-0.138736060,740.737,91.31490029814907065416162146,0,False,False,5407296328849028
2026-09-09T11:13:34+00:00,2026-09-04T05:52:23+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,91.4,11.709,False,-0.053510130,729.028,91.31353350234839834567632107,0,False,False,515450808129736
2026-09-09T11:13:34+00:00,2026-09-04T05:52:23+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,91.4,21.207,False,-0.096915990,707.821,91.31094288266390535057834819,0,False,False,1002507317698278
2026-09-09T11:13:34+00:00,2026-09-04T05:52:23+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,91.4,3.47,False,-0.01585790,704.351,91.3105041409042482358252022,0,False,False,2019368249413980
2026-09-09T11:13:34+00:00,2026-09-04T05:52:23+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,91.4,12.653,False,-0.057824210,691.698,91.30886702310842036430887034,0,False,False,246546627319962
2026-09-09T11:13:34+00:00,2026-09-04T05:52:23+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,91.4,11.709,False,-0.053510130,679.989,91.30729776827279286746067509,0,False,False,7668333524703685
2026-09-09T11:13:34+00:00,2026-09-04T05:52:23+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,91.4,18.295,False,-0.083608150,661.694,91.30473466912205362169177444,0,False,False,2774123106227000
2026-09-09T11:13:34+00:00,2026-09-04T05:52:23+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,91.4,33.136,False,-0.151431520,628.558,91.29971252000618582398397124,0,False,False,6070622455618643
2026-09-09T11:13:34+00:00,2026-09-04T05:52:23+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,91.4,7.841,False,-0.035833370,620.717,91.29844567194075262825364376,0,False,False,3257453686773423
2026-09-09T11:13:34+00:00,2026-09-04T05:52:23+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,91.4,12.911,False,-0.059003270,607.806,91.29628845741905830010186966,0,False,False,1795552285122274
2026-09-09T11:13:34+00:00,2026-09-04T05:52:23+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,91.4,14.456,False,-0.066063920,593.350,91.2937616957108757885762484,0,False,False,3942352656356936
2026-09-09T11:13:34+00:00,2026-09-03T16:18:17+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,91.157,436.692,True,7.9615065288,156.658,91.67499175369306482370333458,0,False,False,7163271513067978
2026-09-09T11:13:34+00:00,2026-09-03T16:16:00+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,short,91.246,436.692,True,7.9692796464,593.350,91.67499175369306482370333458,-187.33726690373186399265658441,False,False,5584564938757609
2026-09-09T11:13:34+00:00,2026-09-03T15:53:55+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,short,91.23,5,True,0.091230,598.350,91.67499175369306482370333458,-2.22495876846532411851667290,False,False,5640395419113330
2026-09-09T11:13:34+00:00,2026-09-03T12:31:12+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,91.940,440.957,True,8.108317316000000000000000000,156.305,90.92552391684364119678123059,0,False,False,7242120963186065
2026-09-09T11:13:34+00:00,2026-09-03T12:31:12+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,long,91.940,1.088,True,0.0200061439999999999999999997,156.305,90.92552391684364119678123059,0,False,False,7242120963186064
2026-09-09T11:13:34+00:00,2026-09-03T07:41:16+00:00,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,3,WTIOIL-USD,short,90.284,45.650,True,0.8242929200,201.955,90.92552391684364119678123059,-29.285566803912220633063176434,False,False,3022626389513167
