timestamp_utc,slug,market_id,condition_id,activo,marco,end_date,restante_s_objetivo,restante_s_real,precio_yes,lado_favorito,best_ask_favorito,ask_usd_le5c,best_bid_favorito,profundidad_favorito_usd,n_niveles_favorito,outcome_real,favorito_gano
2026-08-25T00:01:00+00:00,sol-updown-5m-1787616000,3827456,0x1db28f7d6a427aadcc418eda216047d82646a85fe7f280bfa9e25ff2ef30e483,SOL,5min,2026-08-25T00:05:00+00:00,240,239.2,0.505,Up,0.33,242.39,0.28,6959.6,67,Down,0
2026-08-25T00:02:02+00:00,eth-updown-5m-1787616000,3827451,0x46823122282b89179e23b635f54f91b21fb3908bc92ab412bee2867e6b1d6fed,ETH,5min,2026-08-25T00:05:00+00:00,180,177.5,0.515,Up,0.24,182.22,0.23,6407.88,76,Down,0
2026-08-25T00:02:02+00:00,xrp-updown-15m-1787616000,3827454,0x35d6c47591ac05fe57deba2106262120ab0db4a7477d6b3d6ce79745638c6c3a,XRP,15min,2026-08-25T00:15:00+00:00,780,777.2,0.505,Up,0.57,215.7,0.52,5032.74,43,Up,1
2026-08-25T00:06:00+00:00,sol-updown-5m-1787616300,3827464,0x43b4e9b5962dfcea79630cb904e5164fe731c777617af18c75fe312149f35789,SOL,5min,2026-08-25T00:10:00+00:00,240,239.7,0.495,Down,0.65,292.69,0.59,4696.95,35,Up,0
2026-08-25T00:07:00+00:00,eth-updown-5m-1787616300,3827465,0xcccb71ba36b21cdf30cb2722e38832f8d13d4ea8db2ddccb8712a94739f69375,ETH,5min,2026-08-25T00:10:00+00:00,180,179.0,0.495,Down,0.9,1214.39,0.89,4845.64,10,Down,1
2026-08-25T00:07:01+00:00,sol-updown-15m-1787616000,3827441,0xf39a39cac8c49a058850f57e7873e13bd7e2d0ac30c1933433387170dfefde53,SOL,15min,2026-08-25T00:15:00+00:00,480,478.6,0.42,Down,0.72,288.2,0.68,2307.69,28,Up,0
2026-08-25T00:10:00+00:00,eth-updown-15m-1787616000,3827462,0xcf4e435de05d4ced12139baf33805d5e4f4aa6b760cc0078271c0e2f3da98ed2,ETH,15min,2026-08-25T00:15:00+00:00,300,299.2,0.35,Down,0.85,784.88,0.84,2934.47,15,Down,1
2026-08-25T00:11:00+00:00,sol-updown-5m-1787616600,3827566,0xa6544f5af09219965e5e97d5cd5bada6824a846d33cf1486489b96279f530b69,SOL,5min,2026-08-25T00:15:00+00:00,240,239.6,0.495,Down,0.72,75.88,0.71,4285.62,25,Up,0
2026-08-25T00:12:00+00:00,eth-updown-5m-1787616600,3827565,0x2d9146e0df0ad89aabeda3e2d6c07537c68a814c71bc55974100be6a0a14db4b,ETH,5min,2026-08-25T00:15:00+00:00,180,179.9,0.505,Up,0.69,611.58,0.68,6245.79,31,Down,0
2026-08-25T00:14:00+00:00,btc-updown-15m-1787616000,3827442,0xb6de0f111e41bf591de1a263749a2157e2d9171ec253e5d2d3819c1bc3fbef35,BTC,15min,2026-08-25T00:15:00+00:00,60,59.9,0.545,Up,0.11,101.5,0.1,9589.56,89,Down,0
2026-08-25T00:16:00+00:00,sol-updown-5m-1787616900,3827606,0x1a3459ff0a90362815952373381a76798fc921466c70a49423467adb175e0c65,SOL,5min,2026-08-25T00:20:00+00:00,240,239.6,0.5,Up,0.13,61.19,0.1,6173.64,86,Down,0
2026-08-25T00:17:00+00:00,eth-updown-5m-1787616900,3827610,0x4d30e90f63ea5eb39684de1752a92931fd3c43923f6b02620723355c3f3ff813,ETH,5min,2026-08-25T00:20:00+00:00,180,179.6,0.5,Up,0.1,130.41,0.09,6597.5,90,Down,0
2026-08-25T00:17:00+00:00,xrp-updown-15m-1787616900,3827607,0xbd66f1ad000adf7a4ca88ee4cd00082c0d501b4bc5919b7f766db7d5eb238d59,XRP,15min,2026-08-25T00:30:00+00:00,780,779.5,0.495,Down,0.85,49.63,0.84,3810.79,13,Down,1
2026-08-25T00:21:03+00:00,sol-updown-5m-1787617200,3827630,0xa81fba2919414cf4fdcd8f9811045b6b9343a53ffcd06a3b2a360f594b28b5e8,SOL,5min,2026-08-25T00:25:00+00:00,240,236.7,0.5,Up,0.65,255.75,0.64,5560.13,35,Up,1
2026-08-25T00:22:00+00:00,eth-updown-5m-1787617200,3827626,0xdf4769f82ee0c5c6d6720bf8296cfd13eb70e1cfd0ad0ff11783da99d7fea385,ETH,5min,2026-08-25T00:25:00+00:00,180,179.9,0.605,Up,0.81,202.61,0.79,4626.34,19,Up,1
2026-08-25T00:22:00+00:00,sol-updown-15m-1787616900,3827618,0xfb22025332f5c1a124b4eb55ad1bbf69c7a6842be505627cbe22f3de22ac426f,SOL,15min,2026-08-25T00:30:00+00:00,480,479.8,0.195,Down,0.86,492.06,0.8,1661.39,14,Down,1
2026-08-25T00:25:00+00:00,eth-updown-15m-1787616900,3827616,0x0a082c010727e5a3f6f43b33d4aedf173e00475f1374aa66aea996c783273cd7,ETH,15min,2026-08-25T00:30:00+00:00,300,299.6,0.575,Up,0.43,631.78,0.41,2951.11,57,Down,0
2026-08-25T00:26:00+00:00,sol-updown-5m-1787617500,3827638,0x20c9a54bf55bb59d16615b0195648c907f7902b90e3f4657adcb5adca78b4766,SOL,5min,2026-08-25T00:30:00+00:00,240,239.8,0.67,Up,0.8,171.93,0.78,4226.54,20,Down,0
2026-08-25T00:27:00+00:00,eth-updown-5m-1787617500,3827632,0x48e86d475a3009e243abec6010c341968ac34441917d34974855cc711e01a02b,ETH,5min,2026-08-25T00:30:00+00:00,180,179.8,0.505,Up,0.44,178.0,0.41,5575.3,56,Down,0
2026-08-25T00:29:00+00:00,btc-updown-15m-1787616900,3827619,0x99fde099fffab2811e454f03bb836cb3def4e5695fc953fbb4efa7ac3d9d2187,BTC,15min,2026-08-25T00:30:00+00:00,60,59.6,0.115,Down,,0,0.99,0,0,Down,1
2026-08-25T00:31:01+00:00,sol-updown-5m-1787617800,3827652,0x9335c7c9b534e134fef66d1be70ee33e5f080f418d55658f2acd245051242b37,SOL,5min,2026-08-25T00:35:00+00:00,240,238.5,0.46,Down,0.42,119.03,0.41,6649.6,57,Up,0
2026-08-25T00:32:00+00:00,eth-updown-5m-1787617800,3827641,0x6705c03e40d0c5fc81a7c4731ddb206560da6574ea34c965c0404eaafb408715,ETH,5min,2026-08-25T00:35:00+00:00,180,179.5,0.505,Up,0.44,300.43,0.43,7115.57,56,Up,1
2026-08-25T00:32:00+00:00,xrp-updown-15m-1787617800,3827646,0xa5ba2ec21820a3ea9c4265005d53e0b680edbf71cf1caa13463b544f9220555e,XRP,15min,2026-08-25T00:45:00+00:00,780,779.4,0.555,Up,0.65,279.68,0.64,5116.81,35,Up,1
2026-08-25T00:36:00+00:00,sol-updown-5m-1787618100,3827696,0x25f5e8eb0a57550e6cde46284a602245fa2af907d98e2f136668f316bf433277,SOL,5min,2026-08-25T00:40:00+00:00,240,239.7,0.495,Down,0.16,119.04,0.15,6194.2,84,Up,0
2026-08-25T00:37:00+00:00,eth-updown-5m-1787618100,3827692,0x8672f02ddfaa11ec7942dc8b88149f936deeb735a8c9835f90f2b3197f5179c5,ETH,5min,2026-08-25T00:40:00+00:00,180,179.4,0.5,Up,0.88,579.1,0.87,4847.13,12,Up,1
2026-08-25T00:37:00+00:00,sol-updown-15m-1787617800,3827653,0x960402bdb942478af6d43cd8fe3feba37ec35a5737463cbff49d934b28f5610f,SOL,15min,2026-08-25T00:45:00+00:00,480,479.2,0.915,Up,0.94,1056.51,0.91,1056.51,6,Up,1
2026-08-25T00:40:00+00:00,eth-updown-15m-1787617800,3827651,0x4f565cefdf2eb0942b94617bf91cd956a41c8842f7e7fa6766d3ef9be804108a,ETH,15min,2026-08-25T00:45:00+00:00,300,299.7,0.765,Up,0.94,1633.61,0.92,1633.61,6,Up,1
2026-08-25T00:40:00+00:00,ethereum-up-or-down-august-24-2026-8pm-et,3790517,0xff8e2f58040b565f0442a9272ff95372fbb9af2d5b328831c4470d5898fa7c57,ETH,60min,2026-08-25T01:00:00+00:00,1200,1199.3,0.435,Down,0.41,127.06,0.38,26434.88,56,Up,0
2026-08-25T00:41:00+00:00,sol-updown-5m-1787618400,3828321,0x41803ec1985c936625b1f7762b6187c5cb27049ce4e0c43026d8cfc8b2fa3595,SOL,5min,2026-08-25T00:45:00+00:00,240,239.7,0.485,Down,0.33,215.51,0.27,6801.21,67,Up,0
