timestamp_utc,window,rank,account,pnl,notional,account_value
2026-09-19T00:00:02+00:00,week,1,0x3EfF28B563dDe30c54185717DFd58726AB214104,22309.47090501778,9981598.351499999,0.000000413800595276953812
2026-09-19T00:00:02+00:00,week,2,0xC914238Dde217bc37F768B9eE5F8FBF973aeD746,18150.4057499578,777066.7759139994,84990.38195148942259582658251
2026-09-19T00:00:02+00:00,week,3,0x9c6c85323Ae3E695bA36D17c86f3ec2242cF712A,16884.593148044936,440981.135485,63882.066560344051076850007396
2026-09-19T00:00:02+00:00,week,4,0x4c4f4d655B77c4d1cB4343AF6c54c2Ec8f4022b4,16533.694501977516,49469703.97300902,4184371.7967878593637363701249
2026-09-19T00:00:02+00:00,week,5,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,10992.487768681855,5255837.663342001,1660529.9969354877463185778291
2026-09-19T00:00:02+00:00,week,6,0x44a3E929C68Fe1441583549f64abC72E278E6E49,10851.023082485763,333558.33529600006,38181.342684107430697311395846
2026-09-19T00:00:02+00:00,week,7,0x059E90484026c6BB3d4cc6dEe64DB2CCF29D891f,10776.334790868616,4897140.139148,205148.48375567876460699999991
2026-09-19T00:00:02+00:00,week,8,0x33b63A54A4183C8BdE1C324069fF4e3CA03E95CD,10249.205021581736,5970620.303860002,233342.97121275826659528329390
2026-09-19T00:00:02+00:00,week,9,0x118c3b032bE733A2BdcB346AA71Fb50C4013A2cf,8681.704355076992,11216943.487485,378462.21002730861458983030010
2026-09-19T00:00:02+00:00,week,10,0xEefAac3b3B0865d7dF110bBb4b788583D76d2480,8304.355512588443,9454792.054346997,1334851.5052777361018860074538
2026-09-19T00:00:02+00:00,week,11,0xf6171d101098849c5E784674aD9Bd1BE5A00e79F,7631.571393058393,9178441.344771998,224315.86762333336318794525917
2026-09-19T00:00:02+00:00,week,12,0xE666B1FeD887Af4C9cb8e8f6feB7fc1C537E74A5,7226.576598017115,667059.1648209997,1597676.4120169422706431976574
2026-09-19T00:00:02+00:00,week,13,0xE93C133930d64C9b54d8dec4E20448415c74B147,6840.42859841716,141187.00896,75155.911317648714536000000000
2026-09-19T00:00:02+00:00,week,14,0x4FCc342cea4A0a3EB9fE970D5976b94c01737245,6084.776669228584,41561576.080414005,353553.62945833894587462379318
2026-09-19T00:00:02+00:00,week,15,0xbea39015d6392404775cB5318184851D02a8C599,5963.124475166516,255178.54073,120928.73546663267675999999999
2026-09-19T00:00:02+00:00,week,16,0xD285Df4Ae3ED22E53308EbA5371c4D1C4849706b,5843.427396284959,14518663.338328004,471473.51907409704586375096951
2026-09-19T00:00:02+00:00,week,17,0xe40D6776422d5227306c6c60375cE6338BDC655b,5637.993061426994,242448.72838,0.000000856304999999999990
2026-09-19T00:00:02+00:00,week,18,0x9D1cb0B61139Cc46b834FE3C06fdB1cE5DEE2fe2,5627.4047926639805,11259238.877543997,1647093.4857843052603736607892
2026-09-19T00:00:02+00:00,week,19,0x30A3A9021fBC593922dB79df62Bdf2929B4133c1,5226.669941591979,45298231.37688499,549704.88694441092830350078816
2026-09-19T00:00:02+00:00,week,20,0xB1716Ae57dAa1289f92a5aA99870f22aA0D49f7c,4724.35820754199,198804.581631,0.000000177633033698147685
2026-09-19T00:00:02+00:00,week,21,0xDF1Fbd66762B0FbFef253EC1cAc8679455B9B629,4472.076046980081,5742001.5598410005,1573735.8619442940285824339993
2026-09-19T00:00:02+00:00,week,22,0x2070F45C22E44a52CB42210d1112a0Bfb6A9A0c7,3958.357122776974,31046245.537168983,2253262.7314110920994869779405
2026-09-19T00:00:02+00:00,week,23,0x35BA27413247Ea7F1403DB7d39DAb9f35e57F826,3782.821549418443,1429540.9672450002,169981.46575292823613343942092
2026-09-19T00:00:02+00:00,week,24,0x823C6B20c03F2E962Da20a0024624473E7ca53A4,3759.524755724232,337460.005717,32475.177700505199350576320001
2026-09-19T00:00:02+00:00,week,25,0x3d0a1716D5FaF302cB38f69A1f873bEC0320E577,3578.776652049878,6173185.910037998,219959.47146040559354066350602
2026-09-19T00:00:02+00:00,week,26,0x5B61EB45bD64D4904e76F69A9f165D7415606926,3228.303905384738,1756914.069313,178125.13190971541484532952702
