timestamp_utc,slug,market_id,condition_id,activo,ventana_min,end_date,restante_s,strike,strike_src,spot,spot_src,dist_pct,lado_rezagado,best_ask,ask_usd_le2c,ask_usd_le3c,ask_usd_le5c,best_bid,py_yes_evento,outcome_real,rezagado_gano
2026-07-05T07:59:48+00:00,btc-updown-5m-1783238100,2793162,0xbbb5d4e7b971062e55731f9c41cf717ac5c6b3f2232354184039e89b9c0ed09d,BTC,5,2026-07-05T08:00:00+00:00,11.5,63013.0,kline_open,63027.99,binance_ticker,0.02379,Down,0.11,0,0,0,0.09,0.475,Up,0
2026-07-05T07:59:48+00:00,eth-updown-5m-1783238100,2793159,0x454c41b61e858b0c32516008f10fe5c0f7d38930b42339aba53f1abe885ecbb2,ETH,5,2026-07-05T08:00:00+00:00,11.5,1769.73,kline_open,1770.4,binance_ticker,0.03786,Down,0.01,1.86,3.12,4.2,,0.745,Up,0
2026-07-05T07:59:48+00:00,sol-updown-5m-1783238100,2793157,0x4810da19e14f01ea0925bfd3b373091dc4edaf53240bbd9a534557f62ccc6f5f,SOL,5,2026-07-05T08:00:00+00:00,11.5,80.74,kline_open,80.74,binance_ticker,0.0,Up,0.77,0,0,0,0.3,0.495,Down,0
2026-07-05T07:59:48+00:00,xrp-updown-5m-1783238100,2793160,0x7b8c06bb3a63bd2a727f4416e51146db85552927da8aefc085c47cdbea8e396e,XRP,5,2026-07-05T08:00:00+00:00,11.5,1.1406,kline_open,1.1406,binance_ticker,0.0,Up,0.34,0,0,0,0.11,0.475,Down,0
2026-07-05T07:59:48+00:00,doge-updown-5m-1783238100,2793156,0x27cf81fcaf39d12044fde3cf7f0ee4c783188c102da388a40fbb0b6960a10ce9,DOGE,5,2026-07-05T08:00:00+00:00,11.5,0.07609,kline_open,0.0762,binance_ticker,0.14457,Down,0.01,4.8,5.21,5.46,,0.805,Up,0
2026-07-05T07:59:48+00:00,bnb-updown-5m-1783238100,2793161,0x7052bba1d491f6f5946c1972bba1b8a449d8e520d2a47b6d23cfea31d521ac87,BNB,5,2026-07-05T08:00:00+00:00,11.5,575.26,kline_open,575.64,binance_ticker,0.06606,Down,0.01,15.4,15.4,15.4,,0.955,Up,0
2026-07-05T07:59:48+00:00,xrp-updown-15m-1783237500,2793042,0x546b5cb9b19ec1a7967692b6800453143883bfa297518b055a13e6f7200528e1,XRP,15,2026-07-05T08:00:00+00:00,11.5,1.1395,kline_open,1.1406,binance_ticker,0.09653,Down,0.01,39.04,39.88,42.93,,0.995,Up,0
2026-07-05T08:04:48+00:00,btc-updown-5m-1783238400,2793168,0xa836c0625e2464b2c4c6be8a7dfb262ba529345c5c70fa68ee2c9735d65f5eda,BTC,5,2026-07-05T08:05:00+00:00,11.5,63020.21,kline_open,63031.56,binance_ticker,0.01801,Down,0.06,0,0,0,0.05,0.435,Up,0
2026-07-05T08:04:48+00:00,eth-updown-5m-1783238400,2793175,0xbbf8d2b2bc381377f09e9c712abc6c3b90bc22685d751f234fcc440b0afab2fe,ETH,5,2026-07-05T08:05:00+00:00,11.6,1770.09,kline_open,1770.1,binance_ticker,0.00056,Down,0.45,0,0,0,0.44,0.695,Down,1
2026-07-05T08:04:48+00:00,sol-updown-5m-1783238400,2793172,0xdcae3bfe4f4cdf44809412a5794b8378b569159fa15c24fff0d271f4a88da856,SOL,5,2026-07-05T08:05:00+00:00,11.6,80.72,kline_open,80.69,binance_ticker,-0.03717,Up,0.09,0,0,0,0.04,0.895,Down,0
2026-07-05T08:04:48+00:00,xrp-updown-5m-1783238400,2793179,0x551d73bdd631862f3cd84d386a61886f921378f73393ff5abfec3df8a041dbf2,XRP,5,2026-07-05T08:05:00+00:00,11.6,1.1403,kline_open,1.1409,binance_ticker,0.05262,Down,0.03,0,0.45,1.94,0.01,0.935,Up,0
2026-07-05T08:04:48+00:00,doge-updown-5m-1783238400,2793178,0x3e7470ad4c68f98fda1371b1671a2ef24595dd76c5525aebb1063860cabaeee2,DOGE,5,2026-07-05T08:05:00+00:00,11.5,0.07618,kline_open,0.07617,binance_ticker,-0.01313,Up,0.5,0,0,0,0.41,0.51,Down,0
2026-07-05T08:04:48+00:00,bnb-updown-5m-1783238400,2793167,0xb1bb7e216437d11a5b597b69ddd5c3d6dd880dfb7ec8e5155c7ae81a60eda8e0,BNB,5,2026-07-05T08:05:00+00:00,11.5,575.65,kline_open,576.14,binance_ticker,0.08512,Down,0.01,13.53,14.28,16.78,,0.82,Up,0
2026-07-05T08:09:48+00:00,btc-updown-5m-1783238700,2793190,0xb6790cef24c432d79274b66b8ed3232b87d345229ac5b9096d49acd1ed5db69b,BTC,5,2026-07-05T08:10:00+00:00,11.6,63026.01,kline_open,62980.0,binance_ticker,-0.073,Up,0.01,67.08,88.41,113.89,,0.435,Down,0
