timestamp_utc,slug,market_id,condition_id,activo,marco,end_date,restante_s_objetivo,restante_s_real,precio_yes,lado_favorito,best_ask_favorito,ask_usd_le5c,best_bid_favorito,profundidad_favorito_usd,n_niveles_favorito,outcome_real,favorito_gano
2026-09-20T00:01:04+00:00,sol-updown-5m-1789862400,4713507,0xa6e272bcec4a06632cd5a0775800b4965e2c143f1e8bd396f5a9b8b0e44450b2,SOL,5min,2026-09-20T00:05:00+00:00,240,235.1,0.495,Down,0.38,215.34,0.37,12202.14,62,Down,1
2026-09-20T00:02:02+00:00,eth-updown-5m-1789862400,4713541,0xde518f0e267a000a4b50f92090baa6e7d56ad532faaaeff8756953e72ad0214a,ETH,5min,2026-09-20T00:05:00+00:00,180,177.8,0.035,Down,0.97,894.7,0.96,894.7,3,Down,1
2026-09-20T00:02:02+00:00,xrp-updown-15m-1789862400,4713533,0x72729fa35a12f0c11577d9f1a8c0ce204d5d9d5d7ccc7e8e3d301a7bc0ea7365,XRP,15min,2026-09-20T00:15:00+00:00,780,777.4,0.375,Down,0.6,507.22,0.59,6741.02,30,Down,1
2026-09-20T00:06:00+00:00,sol-updown-5m-1789862700,4713549,0xca1c0d8027ea6ba8d8a4d76ad2888f71ecdc4f7dbf5c31432f9153ff1b014ec6,SOL,5min,2026-09-20T00:10:00+00:00,240,239.8,0.5,Up,0.37,129.82,0.36,14448.96,63,Down,0
2026-09-20T00:07:00+00:00,eth-updown-5m-1789862700,4713547,0xd87938fdfbc8bb95d7a91275c3a3de661996c772591cab9f2e712c0a9b64d5b7,ETH,5min,2026-09-20T00:10:00+00:00,180,179.2,0.505,Up,0.19,139.55,0.18,12577.99,81,Down,0
2026-09-20T00:07:00+00:00,sol-updown-15m-1789862400,4713505,0x63d84fb8c46585270ffdd88cb05d0a65ce4ceb8832b39d0e968a4d1812f04d61,SOL,15min,2026-09-20T00:15:00+00:00,480,479.0,0.225,Down,0.88,680.46,0.84,1593.73,12,Down,1
2026-09-20T00:10:00+00:00,eth-updown-15m-1789862400,4713542,0xbc06a5b0fcf31806bae95f33d7043c5ee72b7d7c717d21fae62b614dbc731b85,ETH,15min,2026-09-20T00:15:00+00:00,300,299.2,0.02,Down,0.99,1166.05,0.97,1166.05,2,Down,1
2026-09-20T00:11:00+00:00,sol-updown-5m-1789863000,4713569,0x7b92def94fe57cd069decb745cdfcbabbf6c160666643183ee336e378d8314fb,SOL,5min,2026-09-20T00:15:00+00:00,240,239.8,0.765,Up,0.72,144.3,0.71,13009.36,28,Up,1
2026-09-20T00:12:00+00:00,eth-updown-5m-1789863000,4713568,0xda7151394641132d294f223f3e911b06bcb737d42261e95a002f307e201ce770,ETH,5min,2026-09-20T00:15:00+00:00,180,179.8,0.535,Up,0.95,6633.1,0.94,6633.1,5,Up,1
2026-09-20T00:14:00+00:00,btc-updown-15m-1789862400,4713509,0x7c05c5947cf02eafd24e693182ca30a1148e103329fcb16d19427dce6d70f070,BTC,15min,2026-09-20T00:15:00+00:00,60,59.8,0.845,Up,0.94,3023.87,0.93,3023.87,6,Up,1
2026-09-20T00:16:00+00:00,sol-updown-5m-1789863300,4713808,0x0880b33df5ad60450ad2f1807d53eef46e4e0d8d687c827cf3f790083b8f6619,SOL,5min,2026-09-20T00:20:00+00:00,240,239.4,0.5,Up,0.53,174.21,0.48,12517.85,47,Down,0
2026-09-20T00:17:00+00:00,eth-updown-5m-1789863300,4713818,0xf1f7d385b65afcb563984604fa518bbfe9c8747a828125d616f458acf68c455c,ETH,5min,2026-09-20T00:20:00+00:00,180,179.7,0.515,Up,0.59,258.31,0.58,9827.08,41,Up,1
2026-09-20T00:17:00+00:00,xrp-updown-15m-1789863300,4713823,0xb40c8aaa9e01ddc1f27652d0568f99914fd2b56a7f5c33a2f6534690a9c183f7,XRP,15min,2026-09-20T00:30:00+00:00,780,779.5,0.5,Up,0.57,191.67,0.56,7004.7,32,Down,0
2026-09-20T00:21:00+00:00,sol-updown-5m-1789863600,4713835,0x50ed3d10e4eb4be4f4749cd87084b28ea9986c3ac9bc6ceae88959558169efbe,SOL,5min,2026-09-20T00:25:00+00:00,240,239.7,0.5,Up,0.06,54.52,0.05,14236.06,94,Down,0
