timestamp_utc,slug,market_id,condition_id,activo,ventana_min,end_date,restante_s,strike,strike_src,spot,spot_src,dist_pct,lado_rezagado,best_ask,ask_usd_le2c,ask_usd_le3c,ask_usd_le5c,best_bid,py_yes_evento,outcome_real,rezagado_gano
2026-09-07T00:04:48+00:00,btc-updown-5m-1788739200,4270904,0xb71e456b0cb84dd41c8e4745d688adb8e692fde42706a69592df3588f6299c25,BTC,5,2026-09-07T00:05:00+00:00,11.5,80341.83,kline_open,80332.13,binance_ticker,-0.01207,Up,0.01,267.91,280.6,309.31,,0.125,Down,0
2026-09-07T00:04:48+00:00,eth-updown-5m-1788739200,4270892,0x70d6d838c118e605cb19416e170a0e69247d1138cc885b04d1f8b5b69a29f9d8,ETH,5,2026-09-07T00:05:00+00:00,11.3,2514.48,kline_open,2511.48,binance_ticker,-0.11931,Up,0.01,166.9,171.62,176.62,,0.115,Down,0
2026-09-07T00:04:48+00:00,sol-updown-5m-1788739200,4270893,0x3aa6972618d77b5fafe5fdae6eac08bf7b28852908a0fae9d4b03da74de73630,SOL,5,2026-09-07T00:05:00+00:00,11.3,106.55,kline_open,106.4,binance_ticker,-0.14078,Up,0.01,55.55,57.77,72.13,,0.175,Down,0
2026-09-07T00:04:48+00:00,doge-updown-5m-1788739200,4270900,0x12e26e12c579d07677aff88a58898d88ea778d2f7edb39645b8291aad8f3eb68,DOGE,5,2026-09-07T00:05:00+00:00,11.4,0.09092,kline_open,0.09082,binance_ticker,-0.10999,Up,0.11,0,0,0,0.01,0.625,Down,0
2026-09-07T00:04:48+00:00,bnb-updown-5m-1788739200,4270902,0x1abf2fb979f37d0bb54ca14ae0b77d0e97cb801ae2a9868e31d5074af68fe353,BNB,5,2026-09-07T00:05:00+00:00,11.3,753.01,kline_open,753.88,binance_ticker,0.11554,Down,0.01,20.01,21.21,23.51,,0.92,Up,0
2026-09-07T00:09:48+00:00,btc-updown-5m-1788739500,4270914,0x6f8e9907e60a2c0b6a8ddc49e34135e075731e037f868db02bbef9693e7f5e55,BTC,5,2026-09-07T00:10:00+00:00,11.3,80326.0,kline_open,80384.0,binance_ticker,0.07221,Down,0.01,340.7,357.57,410.53,,0.855,Up,0
2026-09-07T00:09:48+00:00,sol-updown-5m-1788739500,4270909,0x90590a198eb941e0e4b4da3fb1ae48c08b0a76b36cf8556199aa0679d462932f,SOL,5,2026-09-07T00:10:00+00:00,11.0,106.4,kline_open,106.51,binance_ticker,0.10338,Down,0.01,46.08,47.7,59.55,,0.495,Up,0
2026-09-07T00:09:48+00:00,bnb-updown-5m-1788739500,4270907,0x1d6e18d75bff7b8ef91002e77fcaae84f6b83d0c59715907794c59eff2d54901,BNB,5,2026-09-07T00:10:00+00:00,11.0,753.96,kline_open,755.08,binance_ticker,0.14855,Down,0.001,5.75,6.56,6.97,,0.915,Up,0
2026-09-07T00:14:48+00:00,btc-updown-5m-1788739800,4270919,0x8970b33abc9fa933e7ff741e1b224cf376a1870ebe3fedc53ef2a2ed559c84e0,BTC,5,2026-09-07T00:15:00+00:00,11.1,80384.0,kline_open,80344.6,binance_ticker,-0.04901,Up,0.01,357.15,364.13,408.97,,0.075,Down,0
2026-09-07T00:14:48+00:00,eth-updown-5m-1788739800,4270924,0xa823c5b896bee10f44c5792d070adb10f99f4fd5e64de0fddeb5b82e519d8664,ETH,5,2026-09-07T00:15:00+00:00,11.1,2516.33,kline_open,2516.54,binance_ticker,0.00835,Down,0.01,57.29,58.79,63.29,,0.435,Up,0
2026-09-07T00:14:49+00:00,sol-updown-5m-1788739800,4270923,0x686a45631e0a43529b196b328e6d6766dab42ac57ff95942e36f9b438c51c98f,SOL,5,2026-09-07T00:15:00+00:00,10.3,106.53,kline_open,106.53,binance_ticker,0.0,Up,0.01,25.99,27.34,38.94,,0.09,Down,0
2026-09-07T00:14:48+00:00,xrp-updown-5m-1788739800,4270920,0x814ea416a65df502feb3ff9496bca97144b992c70c6fde6b5de8d118c5a386b1,XRP,5,2026-09-07T00:15:00+00:00,11.1,1.4243,kline_open,1.4243,binance_ticker,0.0,Up,0.01,12.39,12.39,17.09,,0.665,Down,0
2026-09-07T00:14:48+00:00,doge-updown-5m-1788739800,4270917,0x4f420845384ead42e9b90e0d2058ff6266cb4c8fdf01b9f8e477d6897c777a29,DOGE,5,2026-09-07T00:15:00+00:00,11.1,0.09103,kline_open,0.09106,binance_ticker,0.03296,Down,0.01,14.21,14.21,14.95,,0.71,Up,0
2026-09-07T00:14:48+00:00,bnb-updown-5m-1788739800,4270922,0x8b55b027f5b0514c8ff82d8ba72006ccd903fc1586ada12815576f4fb38776a1,BNB,5,2026-09-07T00:15:00+00:00,11.1,755.08,kline_open,754.8,binance_ticker,-0.03708,Up,0.01,10.3,10.9,14.15,,0.63,Down,0
2026-09-07T00:14:49+00:00,btc-updown-15m-1788739200,4270903,0xc9db46022974411ca48427a0def8f1ad1dbc484c572bd8976ab976f5ee521b79,BTC,15,2026-09-07T00:15:00+00:00,10.9,80341.83,kline_open,80344.6,binance_ticker,0.00345,Down,,0,0,0,0.99,0.365,Down,1
2026-09-07T00:14:48+00:00,eth-updown-15m-1788739200,4270885,0xa72df9fddccbbc081f3b2670cfdffc711a7e5166d5560acbb4116284d24cb52f,ETH,15,2026-09-07T00:15:00+00:00,11.1,2514.48,kline_open,2516.54,binance_ticker,0.08193,Down,0.01,82.07,83.72,87.33,,0.85,Up,0
2026-09-07T00:14:48+00:00,sol-updown-15m-1788739200,4270896,0xc3e19381e5fe25fcf689f37901836d864156ba020d3f9a0cb79f7d3489c3c575,SOL,15,2026-09-07T00:15:00+00:00,11.2,106.55,kline_open,106.53,binance_ticker,-0.01877,Up,0.76,0,0,0,0.31,0.815,Up,1
2026-09-07T00:14:49+00:00,xrp-updown-15m-1788739200,4270882,0x6f6e9a90c0ce1497c089d3132bb263977f348d67ff3cfc93fdf29b2be6fba928,XRP,15,2026-09-07T00:15:00+00:00,10.4,1.4235,kline_open,1.4243,binance_ticker,0.0562,Down,0.01,13.26,13.41,14.36,,0.925,Up,0
2026-09-07T00:24:48+00:00,btc-updown-5m-1788740400,4271265,0x6981466d8a583a04a0eb4b262bae1abd93c755d43a8241c8348a802696b97037,BTC,5,2026-09-07T00:25:00+00:00,11.4,80099.25,kline_open,80175.91,binance_ticker,0.09571,Down,0.01,343.62,369.12,390.69,,0.905,Up,0
2026-09-07T00:24:48+00:00,eth-updown-5m-1788740400,4271261,0x2b20976e70aaf944cb5f784fcf97943fcdee39d01b3371cbe727e750ec11943a,ETH,5,2026-09-07T00:25:00+00:00,11.4,2510.9,kline_open,2514.37,binance_ticker,0.1382,Down,0.001,88.75,90.95,99.18,,0.9995,Up,0
2026-09-07T00:24:48+00:00,sol-updown-5m-1788740400,4271262,0xa6d55fda0651603f08b912d154318c48b7522fc222d3a23da8e23b7e46e9bea2,SOL,5,2026-09-07T00:25:00+00:00,11.4,106.1,kline_open,106.23,binance_ticker,0.12253,Down,0.01,10.27,10.27,11.27,,0.525,Up,0
2026-09-07T00:24:48+00:00,xrp-updown-5m-1788740400,4271268,0xfe51e9d5e63c25c4ee8af0644b1eee421675564d56f519088c025924b4dc257a,XRP,5,2026-09-07T00:25:00+00:00,11.4,1.4197,kline_open,1.4194,binance_ticker,-0.02113,Up,0.01,26.32,26.5,31.69,,0.005,Down,0
2026-09-07T00:24:48+00:00,doge-updown-5m-1788740400,4271266,0x1e89c648b6024273cb5584c21e37c34f6d3794d3c1dbd308bcfff7a39599ec7a,DOGE,5,2026-09-07T00:25:00+00:00,11.4,0.09082,kline_open,0.09083,binance_ticker,0.01101,Down,,0,0,0,0.99,0.595,Down,1
2026-09-07T00:24:48+00:00,bnb-updown-5m-1788740400,4271263,0x7a87b27d0cd551f1349c263e6a98af848a4689d9a92b525622cbb54f11215198,BNB,5,2026-09-07T00:25:00+00:00,11.2,752.18,kline_open,751.97,binance_ticker,-0.02792,Up,0.01,20.52,22.02,26.07,,0.83,Down,0
2026-09-07T00:29:49+00:00,btc-updown-5m-1788740700,4271282,0xf5e07b806081bd0eb2a70e5f7bb662c10f37234061c7253c95e75a492270e243,BTC,5,2026-09-07T00:30:00+00:00,10.7,80181.66,kline_open,80199.89,binance_ticker,0.02274,Down,0.01,303.18,315.21,359.56,,0.695,Up,0
2026-09-07T00:29:49+00:00,eth-updown-5m-1788740700,4271277,0x0d8ebcfa53c8b3060b891b8609c91253dc9dd6e020f2859115d1d28ae2edb090,ETH,5,2026-09-07T00:30:00+00:00,10.6,2514.62,kline_open,2517.71,binance_ticker,0.12288,Down,0.01,147.54,156.76,157.01,,0.995,Up,0
2026-09-07T00:29:49+00:00,sol-updown-5m-1788740700,4271278,0x0d44106f8a6b96f4e547655374bf6a7da4830e7ba0cca1258e1c84cbb8a2acc4,SOL,5,2026-09-07T00:30:00+00:00,10.6,106.23,kline_open,106.34,binance_ticker,0.10355,Down,0.01,46.1,46.25,52.2,,0.53,Up,0
